case,file_name,frames,input_dtype,raw_negative_rate,denoised_negative_rate,after_iqr_negative_rate,after_cubic_negative_rate,denoise_to_iqr_sign_agreement,denoise_to_iqr_slope_agreement,denoised_zero_crossing_rate,iqr_zero_crossing_rate,signed_iqr_magnitude_gate
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_06.npy,1000,float64,0.0,0.5065074074074074,0.0,0.012274074074074074,0.4934925925925926,0.49322271068695595,0.18433618803989174,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_07.npy,1000,float64,0.0,0.49682592592592595,0.0,0.012214814814814815,0.5031740740740741,0.5051158937857614,0.17260593927260595,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_08.npy,1000,float64,0.0,0.511974074074074,0.0,0.011185185185185185,0.4880259259259259,0.4861093040876147,0.17607236866496126,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_09.npy,1000,float64,0.0,0.5048925925925926,0.0,0.012466666666666666,0.4951074074074074,0.4922397035597133,0.17600192785377972,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_10.npy,1000,float64,0.0,0.49842592592592594,0.0,0.011585185185185184,0.5015740740740741,0.5017520046059228,0.16558781003225448,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_11.npy,1000,float64,0.0,0.49608148148148146,0.0,0.010696296296296296,0.5039185185185185,0.5038509944006089,0.16431616801987173,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_12.npy,1000,float64,0.0,0.49791851851851854,0.0,0.010881481481481482,0.5020814814814815,0.5045510893423761,0.1565046528009491,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_13.npy,1000,float64,0.0,0.4969037037037037,0.0,0.0118,0.5030962962962963,0.5040636289168815,0.17961665369072777,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_14.npy,1000,float64,0.0,0.5147185185185185,0.0,0.011911111111111112,0.4852814814814815,0.48437944682029815,0.17672858043228415,0.0,
bp_fs200_legacy_abs,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_06_15.npy,1000,float64,0.0,0.5055740740740741,0.0,0.012222222222222223,0.49442592592592594,0.4954927390454627,0.16748600452304155,0.0,
