sample_index,file_name,user_id,position_id,action_id,frames,duration_seconds,median_interval_seconds,p90_interval_seconds,max_interval_seconds,duplicate_timestamp_intervals,valid_frame_rate_hz,default_half_window,default_full_window_frames,default_window_median_span_seconds,default_window_p90_span_seconds,default_window_median_fraction_of_duration,default_window_frame_fraction,sample_not_longer_than_default_window
1501,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001425_mimo5s_part0.csv,0,6,2,7,2.295819,0.14626,0.999008,1.683106,0,2.613446443295399,5,11,2.295819,2.295819,1.0,1.0,1
1502,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001536_mimo5s_part0.csv,0,6,2,10,5.029133,0.19266000000000005,1.2846982000000002,3.2752749999999997,0,1.789572874688341,5,11,4.893568,5.029133,0.9730440614714306,1.0,1
1503,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001555_mimo5s_part0.csv,0,6,2,7,3.928959,0.15883249999999993,1.7878775,2.693044,0,1.5271220697390837,5,11,3.928959,3.928959,1.0,1.0,1
1504,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001545_mimo5s_part0.csv,0,6,2,8,1.819108,0.32812699999999995,0.5085040000000001,0.529177,0,3.848039808521539,5,11,1.5717469999999998,1.819108,0.864020717846329,1.0,1
1505,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001507_mimo5s_part0.csv,0,6,2,17,6.811732,0.12286449999999993,0.46287849999999997,4.518175,0,2.3488886526950856,5,11,1.817863,5.6648971999999995,0.2668723608033904,0.6470588235294118,0
1506,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001516_mimo5s_part0.csv,0,6,2,7,2.858444,0.18645299999999998,1.192923,1.2934999999999999,0,2.099044095318992,5,11,2.858444,2.858444,1.0,1.0,1
1507,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225433_mimo5s_part0.csv,1,1,2,4,3.8375239999999997,1.1152159999999998,2.0410616,2.272523,0,0.7817540685087573,5,11,3.8375239999999997,3.8375239999999997,1.0,1.0,1
1508,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225248_mimo5s_part0.csv,1,1,2,3,1.0005009999999999,0.5002504999999999,0.8385253,0.923094,0,1.998998501750623,5,11,1.0005009999999999,1.0005009999999999,1.0,1.0,1
1509,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001335_mimo5s_part0.csv,0,6,2,11,4.121555,0.3062919999999998,0.7538467999999995,1.9576040000000001,0,2.4262687262453126,5,11,3.5014589999999997,3.924139,0.8495480467930187,1.0,1
1510,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position9_activity2/20250814=004729_mimo5s_part0.csv,0,9,2,27,3.7101309999999996,0.013064500000000121,0.30921350000000003,1.2240719999999998,0,7.007838806769897,5,11,0.5739720000000004,2.8635522,0.15470397136920513,0.4074074074074074,0
1511,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001414_mimo5s_part0.csv,0,6,2,27,2.726536,0.010733500000000007,0.251309,1.117063,0,9.535909300298988,5,11,0.6755979999999999,1.7970806,0.24778620197936135,0.4074074074074074,0
1512,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001400_mimo5s_part0.csv,0,6,2,20,2.553628,0.01524599999999987,0.3475379999999999,0.6655369999999999,0,7.4403946072019895,5,11,1.1226204999999998,1.6398543,0.43961786916496837,0.55,0
1513,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225254_mimo5s_part0.csv,1,1,2,4,0.060096,0.009191999999999999,0.0417496,0.049888999999999996,0,49.92012779552716,5,11,0.060096,0.060096,1.0,1.0,1
1514,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225339_mimo5s_part0.csv,1,1,2,4,2.823185,0.178226,2.1311356,2.619363,0,1.0626296186753612,5,11,2.823185,2.823185,1.0,1.0,1
1515,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225312_mimo5s_part0.csv,1,1,2,4,1.553671,0.31392600000000015,0.9942428,1.1643219999999999,0,1.9309107269170886,5,11,1.553671,1.553671,1.0,1.0,1
1516,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001320_mimo5s_part0.csv,0,6,2,24,5.0207299999999995,0.0875370000000002,0.6271608000000005,1.411216,0,4.581007144379403,5,11,1.3230709999999994,3.3328086,0.2635216392835304,0.4583333333333333,0
1517,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position9_activity2/20250814=004916_mimo5s_part0.csv,0,9,2,37,2.690657,0.030146999999999924,0.19973400000000008,0.34149599999999997,0,13.379631814831843,5,11,0.698914,1.0792803999999996,0.2597558886175384,0.2972972972972973,0
1518,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225238_mimo5s_part0.csv,1,1,2,11,3.3956429999999997,0.3134215,0.6714261999999998,1.0968129999999998,0,2.944950337829978,5,11,2.766294,3.386015,0.8146598449837041,1.0,1
1519,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001349_mimo5s_part0.csv,0,6,2,30,3.0172999999999996,0.009060999999999986,0.166279,1.254813,0,9.611241838729992,5,11,0.33131350000000026,2.2945273000000004,0.10980462665296799,0.36666666666666664,0
1520,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225323_mimo5s_part0.csv,1,1,2,10,1.270843,0.06587699999999996,0.3289036000000001,0.39774200000000004,0,7.081913344134563,5,11,1.1519445,1.270843,0.9064412362502685,1.0,1
1521,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225423_mimo5s_part0.csv,1,1,2,10,2.0791299999999997,0.17896,0.6184994,0.6577529999999999,0,4.328733653018331,5,11,1.7638379999999998,2.0791299999999997,0.8483538787858383,1.0,1
1522,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225357_mimo5s_part0.csv,1,1,2,9,3.86577,0.4163460000000001,1.0429525,1.06957,0,2.0694454144969825,5,11,3.8566219999999998,3.86577,0.9976335891685226,1.0,1
1523,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225331_mimo5s_part0.csv,1,1,2,7,0.9279999999999999,0.11474000000000001,0.3405855,0.436974,0,6.4655172413793105,5,11,0.9279999999999999,0.9279999999999999,1.0,1.0,1
1524,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225231_mimo5s_part0.csv,1,1,2,11,2.66397,0.240803,0.6667272000000001,0.8045720000000001,1,3.7537960262315266,5,11,2.022825,2.662235,0.7593272446761788,1.0,1
1525,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225406_mimo5s_part0.csv,1,1,2,11,3.468698,0.1852594999999999,0.7299537999999998,1.662235,0,2.882926100802088,5,11,2.731445,3.383963,0.7874554083405358,1.0,1
1526,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001437_mimo5s_part0.csv,0,6,2,27,2.5415509999999997,0.03518099999999996,0.241039,0.610867,0,10.229973744378926,5,11,0.7811110000000001,0.9993062,0.3073363469786757,0.4074074074074074,0
1527,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001238_mimo5s_part0.csv,1,6,2,10,2.351803,0.16979200000000005,0.6342908,0.870702,0,3.8268511435694235,5,11,1.6026629999999997,2.351803,0.6814614149229336,1.0,1
1528,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001120_mimo5s_part0.csv,1,6,2,13,1.8127659999999999,0.03471000000000013,0.3640204,0.8594529999999999,0,6.61971815446671,5,11,0.936667,1.7235909999999999,0.5167059620491559,0.8461538461538461,0
1529,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001109_mimo5s_part0.csv,1,6,2,14,4.10495,0.22786599999999999,0.6018707999999999,1.1914239999999998,0,3.1669082449238117,5,11,2.8434635,3.5611007,0.6926913847915322,0.7857142857142857,0
1530,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position1_activity2/20250813=225346_mimo5s_part0.csv,1,1,2,21,5.086703,0.03233649999999996,0.6514982,2.203334,0,3.9318198841174725,5,11,1.2535440000000002,4.520944,0.2464354612408077,0.5238095238095238,0
1531,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001058_mimo5s_part0.csv,1,6,2,7,1.271369,0.1575915,0.4728205,0.630138,0,4.719322242401694,5,11,1.271369,1.271369,1.0,1.0,1
1532,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001153_mimo5s_part0.csv,1,6,2,11,2.52412,0.12808549999999996,0.6547372,1.0142349999999998,0,3.96177677764924,5,11,2.206469,2.519756,0.874153764480294,1.0,1
1533,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001001_mimo5s_part0.csv,1,6,2,11,3.88922,0.16704149999999984,0.7745718999999995,2.074477,0,2.571209651292547,5,11,3.386109,3.863393,0.8706396141128555,1.0,1
1534,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001228_mimo5s_part0.csv,1,6,2,13,3.463184,0.08003199999999966,0.689426,1.668995,1,3.4650194734094404,5,11,2.9934,3.3629184000000003,0.8643491076419849,0.8461538461538461,0
1535,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001218_mimo5s_part0.csv,1,6,2,11,3.601797,0.3454024999999999,0.6629218,1.009096,0,2.7763918954899456,5,11,2.647684,3.600163,0.7351008399418402,1.0,1
1536,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001043_mimo5s_part0.csv,1,6,2,11,3.992078,0.28443850000000004,1.1387781,1.215432,0,2.5049610754098492,5,11,3.001915,3.988855,0.7519680226688957,1.0,1
1537,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001014_mimo5s_part0.csv,1,6,2,10,2.598416,0.20778399999999997,0.5279708000000001,1.3253819999999998,0,3.4636486228533077,5,11,2.120126,2.598416,0.8159301666861658,1.0,1
1538,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001207_mimo5s_part0.csv,1,6,2,20,2.514065,0.05049499999999996,0.25754259999999984,0.889506,0,7.557481608470743,5,11,0.9467305,1.5668362999999998,0.3765735969435953,0.55,0
1539,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001131_mimo5s_part0.csv,1,6,2,16,1.685498,0.097497,0.25952260000000005,0.5465549999999999,0,8.899446929038184,5,11,0.8876735,1.4691575,0.5266535469042384,0.6875,0
1540,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001943_mimo5s_part0.csv,1,7,2,4,1.772084,0.31274599999999997,1.168342,1.3822409999999998,0,1.692922005954571,5,11,1.772084,1.772084,1.0,1.0,1
1541,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001142_mimo5s_part0.csv,1,6,2,14,2.515262,0.12154000000000009,0.39777680000000004,0.811496,0,5.168447660720831,5,11,1.3784885,1.7841466000000001,0.5480496663965821,0.7857142857142857,0
1542,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001847_mimo5s_part0.csv,1,7,2,14,5.4814989999999995,0.23290500000000058,0.7954894000000003,2.707433,0,2.371614042071339,5,11,2.6690265,5.0165898,0.4869154404661937,0.7857142857142857,0
1543,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001839_mimo5s_part0.csv,1,7,2,11,4.5291619999999995,0.35971600000000004,1.0525663999999997,1.7749080000000002,1,2.207913958476204,5,11,2.7059369999999996,3.7680529999999997,0.5974476073057223,1.0,1
1544,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=002026_mimo5s_part0.csv,1,7,2,11,4.134644,0.2953459999999999,0.9201294000000003,2.295315,1,2.418587912284589,5,11,2.722852,4.123474,0.6585456934139917,1.0,1
1545,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001912_mimo5s_part0.csv,1,7,2,10,3.374951,0.07532500000000009,1.1107107999999999,1.230426,0,2.6667053832781575,5,11,2.721844,3.374951,0.8064840052492614,1.0,1
1546,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001921_mimo5s_part0.csv,1,7,2,7,3.0412939999999997,0.19270249999999994,1.3218035,1.9825769999999998,0,1.9728444537095067,5,11,3.0412939999999997,3.0412939999999997,1.0,1.0,1
1547,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=000942_mimo5s_part0.csv,1,6,2,23,2.696093,0.04765899999999995,0.3626230000000001,0.4226869999999998,0,8.159955906565537,5,11,1.186532,1.5495672,0.4400931273513191,0.4782608695652174,0
1548,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position6_activity2/20250814=001029_mimo5s_part0.csv,1,6,2,27,2.760914,0.007866999999999846,0.301655,0.9449540000000001,0,9.417171270093888,5,11,0.7131159999999999,1.5538112000000002,0.2582898272093951,0.4074074074074074,0
1549,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=002014_mimo5s_part0.csv,1,7,2,11,5.144113,0.24697900000000006,0.8336334999999988,3.1470429999999996,0,1.9439697378342973,5,11,4.486346999999999,4.999035999999999,0.8721322801423684,1.0,1
1550,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=002051_mimo5s_part0.csv,1,7,2,14,3.2975719999999997,0.011941000000000201,0.7973138000000001,1.230161,0,3.9422945124473405,5,11,2.2942324999999997,3.2812381999999998,0.6957338611560263,0.7857142857142857,0
1551,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232948_mimo5s_part0.csv,0,3,2,4,3.4456599999999997,1.030724,1.9268408,2.15087,0,0.870660483042436,5,11,3.4456599999999997,3.4456599999999997,1.0,1.0,1
1552,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001857_mimo5s_part0.csv,1,7,2,20,3.4618249999999997,0.09665799999999991,0.5309444,0.779589,0,5.488434568471832,5,11,1.3375779999999997,1.7821407999999999,0.3863794385909166,0.55,0
1553,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232916_mimo5s_part0.csv,0,3,2,3,3.362612,1.681306,2.7277851999999996,2.9894049999999996,0,0.5947757279162746,5,11,3.362612,3.362612,1.0,1.0,1
1554,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232905_mimo5s_part0.csv,0,3,2,11,4.616523,0.09490899999999991,0.8908700999999988,3.136695,0,2.1661323901126455,5,11,4.134068,4.464259,0.8954938597728204,1.0,1
1555,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=002102_mimo5s_part0.csv,1,7,2,24,2.494901,0.012259999999999938,0.3006460000000001,0.4961789999999999,0,9.21880266992558,5,11,1.0633494999999997,1.3421030999999999,0.426209096072349,0.4583333333333333,0
1556,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233009_mimo5s_part0.csv,0,3,2,8,2.285774,0.18935799999999992,0.7637906000000001,0.9814309999999999,0,3.0624199942776493,5,11,2.191095,2.285774,0.9585790196231123,1.0,1
1557,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233019_mimo5s_part0.csv,0,3,2,3,0.608586,0.304293,0.5028385999999999,0.5524749999999999,0,3.2863062903188704,5,11,0.608586,0.608586,1.0,1.0,1
1558,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233113_mimo5s_part0.csv,0,3,2,7,2.2885619999999998,0.3109529999999998,0.8286895,1.030298,0,2.6217336475918067,5,11,2.2885619999999998,2.2885619999999998,1.0,1.0,1
1559,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232939_mimo5s_part0.csv,0,3,2,4,0.631064,0.314341,0.31505059999999996,0.31522799999999995,0,4.753875993560083,5,11,0.631064,0.631064,1.0,1.0,1
1560,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001952_mimo5s_part0.csv,1,7,2,20,2.393396,0.027158000000000015,0.26953579999999977,0.923219,0,7.93851080222412,5,11,0.8527845,1.8152694999999999,0.35630731395891024,0.55,0
1561,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232958_mimo5s_part0.csv,0,3,2,7,0.9497909999999999,0.156019,0.311225,0.317917,0,6.317179253119897,5,11,0.9497909999999999,0.9497909999999999,1.0,1.0,1
1562,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233327_mimo5s_part0.csv,2,3,2,4,0.326381,0.015609000000000001,0.24249859999999998,0.29922099999999996,0,9.191711527325428,5,11,0.326381,0.326381,1.0,1.0,1
1563,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001830_mimo5s_part0.csv,1,7,2,28,2.158931,0.010073000000000054,0.288485,0.4912829999999997,1,12.506189405775359,5,11,0.5174825,1.1175732999999999,0.2396938577471906,0.39285714285714285,0
1564,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233030_mimo5s_part0.csv,0,3,2,21,2.784343,0.038686,0.33481950000000027,0.6486320000000001,0,7.183023068637737,5,11,1.0905459999999998,1.436251,0.3916708537705304,0.5238095238095238,0
1565,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233051_mimo5s_part0.csv,0,3,2,20,5.016598999999999,0.013536999999999466,0.5492789999999999,2.677724,0,3.78742650150032,5,11,0.9612109999999996,4.4941331,0.19160610604913803,0.55,0
1566,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233318_mimo5s_part0.csv,2,3,2,11,3.4231309999999997,0.31003149999999985,0.6692845999999999,0.811949,0,2.921302164597265,5,11,2.464629,3.4220249999999997,0.7199926032629193,1.0,1
1567,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233214_mimo5s_part0.csv,2,3,2,11,2.9665369999999998,0.006987499999999967,0.6302211999999994,2.227147,0,3.3709338531762794,5,11,2.498544,2.960955,0.8422426553250474,1.0,1
1568,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=233038_mimo5s_part0.csv,0,3,2,18,5.278237,0.03556299999999979,1.1074666,1.4547559999999997,0,3.2207723904781087,5,11,2.8309949999999997,4.801741499999999,0.5363523843283278,0.6111111111111112,0
1569,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position7_activity2/20250814=001931_mimo5s_part0.csv,1,7,2,40,1.959096,0.01089900000000002,0.185831,0.23838899999999996,0,19.907140844552796,5,11,0.36925749999999996,0.8210913000000002,0.18848361693352442,0.275,0
1570,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233258_mimo5s_part0.csv,2,3,2,17,2.454781,0.05601349999999994,0.5171169999999999,0.6856599999999999,0,6.517893042189914,5,11,0.6923099999999998,2.1515543999999998,0.2820251582524061,0.6470588235294118,0
1571,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233205_mimo5s_part0.csv,2,3,2,8,2.050277,0.14837999999999996,0.7222868000000002,1.2450679999999998,0,3.4141728166486773,5,11,2.0125184999999997,2.050277,0.98158370795751,1.0,1
1572,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233414_mimo5s_part0.csv,2,3,2,17,4.578976,0.0934425000000001,0.3561970000000001,2.50814,0,3.494231024578421,5,11,1.359553,3.3622498,0.29691201700991665,0.6470588235294118,0
1573,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233337_mimo5s_part0.csv,2,3,2,11,6.256736999999999,0.3395775000000001,1.1332001999999988,3.599697,0,1.598277185056684,5,11,5.389682,6.250929999999999,0.8614205775310677,1.0,1
1574,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233346_mimo5s_part0.csv,2,3,2,14,2.97022,0.22419900000000004,0.5196855999999999,0.643608,0,4.376780171165772,5,11,1.7711204999999999,2.2156064,0.5962926988573237,0.7857142857142857,0
1575,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233308_mimo5s_part0.csv,2,3,2,10,1.228926,0.09769300000000003,0.32600499999999993,0.375125,0,7.3234678084766704,5,11,1.011882,1.228926,0.8233872503307766,1.0,1
1576,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232625_mimo5s_part0.csv,0,2,2,7,4.237928,0.31068050000000014,1.7847054999999998,2.4931399999999995,0,1.4157862049567618,5,11,4.237928,4.237928,1.0,1.0,1
1577,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232712_mimo5s_part0.csv,0,2,2,4,0.323968,0.008953,0.24681060000000002,0.306275,0,9.260173844330305,5,11,0.323968,0.323968,1.0,1.0,1
1578,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233221_mimo5s_part0.csv,2,3,2,14,2.777288,0.2044410000000001,0.5309344000000003,0.6228309999999999,0,4.680825323120973,5,11,1.5992794999999997,2.2227945,0.5758421524883267,0.7857142857142857,0
1579,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232515_mimo5s_part0.csv,0,2,2,3,2.7881549999999997,1.3940774999999999,1.5711435,1.61541,0,0.7173202350658411,5,11,2.7881549999999997,2.7881549999999997,1.0,1.0,1
1580,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232614_mimo5s_part0.csv,0,2,2,7,2.960231,0.3160970000000001,1.156412,1.6980769999999998,0,2.0268688490864397,5,11,2.960231,2.960231,1.0,1.0,1
1581,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232829_mimo5s_part0.csv,0,3,2,34,4.006063,0.010686999999999891,0.28460099999999994,1.477205,0,8.237513988172427,5,11,0.6720785,2.3963202,0.16776533469393767,0.3235294117647059,0
1582,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232445_mimo5s_part0.csv,0,2,2,14,5.006748,0.19576199999999933,0.6622626,2.1333849999999996,0,2.5964957693097395,5,11,4.075542499999999,4.6529852,0.8140099122224644,0.7857142857142857,0
1583,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233403_mimo5s_part0.csv,2,3,2,32,2.873536,0.011612999999999984,0.3588899,1.0043600000000001,1,10.788102184903895,5,11,0.46140250000000005,1.5134784,0.16056959091516515,0.34375,0
1584,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233230_mimo5s_part0.csv,2,3,2,27,2.835954,0.009585999999999983,0.3064245,0.5294059999999998,0,9.167990736097975,5,11,0.7591220000000001,1.4402308000000001,0.26767782552185265,0.4074074074074074,0
1585,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232602_mimo5s_part0.csv,0,2,2,7,1.125228,0.203998,0.35298949999999996,0.39310799999999996,0,5.332252663460206,5,11,1.125228,1.125228,1.0,1.0,1
1586,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232634_mimo5s_part0.csv,0,2,2,4,0.9363699999999999,0.31417699999999993,0.5597282,0.621116,0,3.2038617213281078,5,11,0.9363699999999999,0.9363699999999999,1.0,1.0,1
1587,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232540_mimo5s_part0.csv,0,2,2,8,3.885433,0.12361400000000006,1.7931219999999999,2.61508,1,1.8016010056022072,5,11,3.860658,3.885433,0.9936236192980293,1.0,1
1588,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232642_mimo5s_part0.csv,0,2,2,4,0.374698,0.051066,0.24990359999999998,0.29961299999999996,0,8.006447859342725,5,11,0.374698,0.374698,1.0,1.0,1
1589,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232526_mimo5s_part0.csv,0,2,2,11,1.903054,0.2502850000000001,0.3772536,0.6193759999999999,1,5.2547116371894855,5,11,1.2663309999999999,1.89364,0.6654204242233798,1.0,1
1590,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232436_mimo5s_part0.csv,0,2,2,7,1.770981,0.317178,0.562512,0.576419,0,3.3879527787141703,5,11,1.770981,1.770981,1.0,1.0,1
1591,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232721_mimo5s_part0.csv,0,2,2,14,2.309177,0.09291399999999994,0.35318820000000006,0.836116,0,5.629711364698331,5,11,1.247187,1.7177584,0.540100217523386,0.7857142857142857,0
1592,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232730_mimo5s_part0.csv,0,2,2,21,1.497442,0.003757999999999956,0.25058340000000007,0.310689,0,13.356109952839576,5,11,0.7089869999999999,0.783138,0.4734654163566936,0.5238095238095238,0
1593,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232551_mimo5s_part0.csv,0,2,2,17,3.154827,0.09620750000000011,0.47661449999999983,0.933538,0,5.071593466139348,5,11,1.8371339999999998,2.4979064,0.5823247994264027,0.6470588235294118,0
1594,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position3_activity2/20250813=233355_mimo5s_part0.csv,2,3,2,34,2.5198549999999997,0.012106000000000006,0.25075010000000014,0.4257550000000001,1,13.095991634439285,5,11,0.58168,0.9624167999999999,0.23083867920971646,0.3235294117647059,0
