sample_index,file_name,user_id,position_id,action_id,half_window,full_window_frames,frames,duration_seconds,median_span_seconds,p25_span_seconds,p75_span_seconds,p90_span_seconds,max_span_seconds,median_fraction_of_sample_duration,nominal_frame_fraction_of_sample
1435,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003253_mimo5s_part0.csv,2,8,2,3,7,7,2.966227,2.695881,0.5182435,2.705958,2.8109056000000003,2.966227,0.9088586274752405,1.0
1435,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003253_mimo5s_part0.csv,2,8,2,5,11,7,2.966227,2.966227,2.8367925,2.966227,2.966227,2.966227,1.0,1.0
1436,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003241_mimo5s_part0.csv,2,8,2,1,3,18,3.297141,0.3225094999999998,0.19544800000000007,0.5443787499999998,0.6661441000000001,0.90728,0.09781489478308625,0.16666666666666666
1436,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003241_mimo5s_part0.csv,2,8,2,2,5,18,3.297141,0.8056219999999998,0.4971637499999999,0.9151279999999999,1.2221211,1.396112,0.2443395657025283,0.2777777777777778
1436,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003241_mimo5s_part0.csv,2,8,2,3,7,18,3.297141,1.075894,0.732461,1.4077527500000002,1.5713458,1.9071159999999998,0.3263111889967702,0.3888888888888889
1436,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003241_mimo5s_part0.csv,2,8,2,5,11,18,3.297141,1.7394265,1.0263677500000001,2.2070285,2.3447895,2.587885,0.5275559947239139,0.6111111111111112
1437,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003225_mimo5s_part0.csv,2,8,2,1,3,21,3.634207,0.23556799999999978,0.03731099999999987,0.46455099999999994,0.9629570000000003,1.294729,0.06481964290971862,0.14285714285714285
1437,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003225_mimo5s_part0.csv,2,8,2,2,5,21,3.634207,0.534381,0.2943549999999999,0.9740070000000003,1.294729,1.3191,0.14704198192342924,0.23809523809523808
1437,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003225_mimo5s_part0.csv,2,8,2,3,7,21,3.634207,0.9740070000000003,0.505565,1.2190250000000002,1.3191,1.7921829999999999,0.2680108755500169,0.3333333333333333
1437,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003225_mimo5s_part0.csv,2,8,2,5,11,21,3.634207,1.2683620000000002,1.0605449999999998,1.464489,1.993881,2.3267469999999997,0.34900653705196216,0.5238095238095238
1438,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005038_mimo5s_part0.csv,2,9,2,1,3,3,1.081259,1.037953,0.5406294999999999,1.059606,1.0725978,1.081259,0.9599485414687877,1.0
1438,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005038_mimo5s_part0.csv,2,9,2,2,5,3,1.081259,1.081259,1.081259,1.081259,1.081259,1.081259,1.0,1.0
1438,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005038_mimo5s_part0.csv,2,9,2,3,7,3,1.081259,1.081259,1.081259,1.081259,1.081259,1.081259,1.0,1.0
1438,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005038_mimo5s_part0.csv,2,9,2,5,11,3,1.081259,1.081259,1.081259,1.081259,1.081259,1.081259,1.0,1.0
1439,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003153_mimo5s_part0.csv,2,8,2,1,3,17,1.639524,0.14297000000000004,0.034679999999999996,0.2889900000000001,0.4763344,0.5357709999999998,0.0872021391574628,0.17647058823529413
1439,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003153_mimo5s_part0.csv,2,8,2,2,5,17,1.639524,0.337029,0.258521,0.517907,0.5922314,0.8247609999999999,0.20556515183675264,0.29411764705882354
1439,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003153_mimo5s_part0.csv,2,8,2,3,7,17,1.639524,0.519079,0.43603500000000006,0.650297,0.8322936,0.839334,0.3166034775947165,0.4117647058823529
1439,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003153_mimo5s_part0.csv,2,8,2,5,11,17,1.639524,0.80019,0.7744139999999999,0.84202,0.9979593999999999,1.114776,0.4880623888396876,0.6470588235294118
1440,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235853_mimo5s_part0.csv,1,5,2,1,3,46,2.9966909999999998,0.08055899999999983,0.03598799999999991,0.22143775000000016,0.2713865,0.45851200000000003,0.026882651564675782,0.06521739130434782
1440,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235853_mimo5s_part0.csv,1,5,2,2,5,46,2.9966909999999998,0.2447395,0.12540574999999993,0.3047057500000001,0.47744849999999994,0.7045440000000001,0.08166991524985392,0.10869565217391304
1440,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235853_mimo5s_part0.csv,1,5,2,3,7,46,2.9966909999999998,0.3478460000000001,0.2258977499999999,0.524546,0.657712,0.724672,0.11607669926595705,0.15217391304347827
1440,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235853_mimo5s_part0.csv,1,5,2,5,11,46,2.9966909999999998,0.4883264999999999,0.44395549999999995,0.7574897499999999,1.0018325,1.163695,0.1629552396293111,0.2391304347826087
1441,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005024_mimo5s_part0.csv,2,9,2,1,3,11,3.4565509999999997,0.31317300000000037,0.2764335,0.8812534999999998,1.133256,2.203451,0.09060274244470873,0.2727272727272727
1441,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005024_mimo5s_part0.csv,2,9,2,2,5,11,3.4565509999999997,0.9291869999999998,0.5892385,1.9776880000000001,2.210975,2.218896,0.2688191205626649,0.45454545454545453
1441,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005024_mimo5s_part0.csv,2,9,2,3,7,11,3.4565509999999997,1.2442790000000001,0.7857694999999998,2.2149355,2.829644,2.9036839999999997,0.3599770406975046,0.6363636363636364
1441,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005024_mimo5s_part0.csv,2,9,2,5,11,11,3.4565509999999997,2.829644,1.2493379999999998,3.1450819999999995,3.455254,3.4565509999999997,0.8186322145977306,1.0
1442,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005102_mimo5s_part0.csv,2,9,2,1,3,11,1.707813,0.20843100000000003,0.18730399999999992,0.38118950000000007,0.620041,0.74315,0.12204556353652304,0.2727272727272727
1442,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005102_mimo5s_part0.csv,2,9,2,2,5,11,1.707813,0.4475070000000001,0.3926894999999999,0.648521,0.94368,0.9454899999999999,0.2620351291388461,0.45454545454545453
1442,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005102_mimo5s_part0.csv,2,9,2,3,7,11,1.707813,0.640265,0.5399075,0.944585,1.078087,1.153921,0.3749034583997194,0.6363636363636364
1442,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005102_mimo5s_part0.csv,2,9,2,5,11,11,1.707813,1.0877720000000002,0.864398,1.2646894999999998,1.4526949999999998,1.707813,0.6369385875385655,1.0
1443,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003207_mimo5s_part0.csv,2,8,2,1,3,21,3.167547,0.18884299999999987,0.09738800000000003,0.46448599999999995,0.6724429999999999,1.2370970000000001,0.059618057758890355,0.14285714285714285
1443,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003207_mimo5s_part0.csv,2,8,2,2,5,21,3.167547,0.317755,0.2545280000000001,0.9832810000000001,1.272642,1.701583,0.1003157964191218,0.23809523809523808
1443,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003207_mimo5s_part0.csv,2,8,2,3,7,21,3.167547,0.5598049999999999,0.4518360000000001,1.37003,1.737128,2.272973,0.1767313949879828,0.3333333333333333
1443,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003207_mimo5s_part0.csv,2,8,2,5,11,21,3.167547,1.424103,0.7504149999999998,2.284199,2.3314839999999997,2.407384,0.44959175033551196,0.5238095238095238
1444,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005053_mimo5s_part0.csv,2,9,2,1,3,11,2.7784459999999997,0.33575699999999964,0.2814475000000002,0.782536,1.124617,1.2519799999999999,0.12084344989969201,0.2727272727272727
1444,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005053_mimo5s_part0.csv,2,9,2,2,5,11,2.7784459999999997,1.130865,0.4966419999999998,1.4024645,1.497499,1.8797939999999997,0.40701348883512584,0.45454545454545453
1444,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005053_mimo5s_part0.csv,2,9,2,3,7,11,2.7784459999999997,1.494789,1.202782,1.8809114999999998,2.1998800000000003,2.4347570000000003,0.5379946200142094,0.6363636363636364
1444,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005053_mimo5s_part0.csv,2,9,2,5,11,11,2.7784459999999997,2.441005,1.5756639999999997,2.6528609999999997,2.772198,2.7784459999999997,0.8785504559023283,1.0
1445,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005153_mimo5s_part0.csv,2,9,2,1,3,11,2.668063,0.45862400000000036,0.06750449999999963,0.8340805000000001,1.066195,1.294246,0.17189399200843472,0.2727272727272727
1445,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005153_mimo5s_part0.csv,2,9,2,2,5,11,2.668063,0.8988869999999998,0.49172000000000016,1.3056044999999998,1.9010090000000002,2.127593,0.3369062124844877,0.45454545454545453
1445,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005153_mimo5s_part0.csv,2,9,2,3,7,11,2.668063,1.3575110000000001,0.917358,2.050733,2.142986,2.1985289999999997,0.5088002044929224,0.6363636363636364
1445,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005153_mimo5s_part0.csv,2,9,2,5,11,11,2.668063,2.2073199999999997,1.750705,2.5414890000000003,2.665683,2.668063,0.8273117988593222,1.0
1446,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005211_mimo5s_part0.csv,2,9,2,1,3,12,2.8645639999999997,0.31744499999999987,0.14329874999999995,0.9441365000000002,1.0444733,1.171754,0.11081791155652305,0.25
1446,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005211_mimo5s_part0.csv,2,9,2,2,5,12,2.8645639999999997,1.090536,0.5109369999999998,1.2251049999999999,1.3253905,1.5093199999999998,0.3806987730069917,0.4166666666666667
1446,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005211_mimo5s_part0.csv,2,9,2,3,7,12,2.8645639999999997,1.3670315,1.128522,1.5784842499999998,1.6798702999999997,2.194508,0.47722148990212826,0.5833333333333334
1446,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005211_mimo5s_part0.csv,2,9,2,5,11,12,2.8645639999999997,1.7740279999999997,1.6234827499999998,2.4427785,2.7059238,2.761586,0.6193012269930084,0.9166666666666666
1447,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005046_mimo5s_part0.csv,2,9,2,1,3,11,4.614604,0.872494,0.28561000000000014,1.285445,1.7636189999999998,1.8328779999999998,0.18907234510263501,0.2727272727272727
1447,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005046_mimo5s_part0.csv,2,9,2,2,5,11,4.614604,1.329788,1.2098879999999999,2.4232825,3.082884,3.0845029999999998,0.2881694723967647,0.45454545454545453
1447,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005046_mimo5s_part0.csv,2,9,2,3,7,11,4.614604,3.0845029999999998,1.390863,3.1313964999999997,3.462077,3.9553779999999996,0.6684220357803182,0.6363636363636364
1447,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005046_mimo5s_part0.csv,2,9,2,5,11,11,4.614604,3.462077,3.223741,4.416815,4.429914999999999,4.614604,0.7502435745299054,1.0
1448,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235930_mimo5s_part0.csv,1,5,2,1,3,51,4.994524999999999,0.04699700000000018,0.008260500000000226,0.24579149999999972,0.4352179999999999,1.501502,0.009409703625469926,0.058823529411764705
1448,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235930_mimo5s_part0.csv,1,5,2,2,5,51,4.994524999999999,0.25896899999999956,0.054140499999999925,0.3939674999999998,1.0680619999999998,2.5695639999999997,0.05185057638113726,0.09803921568627451
1448,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235930_mimo5s_part0.csv,1,5,2,3,7,51,4.994524999999999,0.3142269999999998,0.21637400000000007,0.5444825,1.4994020000000001,2.579493,0.06291429114880791,0.13725490196078433
1448,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user1_position5_activity2/20250813=235930_mimo5s_part0.csv,1,5,2,5,11,51,4.994524999999999,0.604886,0.4816904999999996,0.8069974999999996,2.570918,2.590354,0.12110981524769625,0.21568627450980393
1449,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005135_mimo5s_part0.csv,2,9,2,1,3,8,4.931655,0.9766275000000002,0.7295274999999999,1.4352892499999998,2.6814999,2.802721,0.1980324049431682,0.375
1449,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005135_mimo5s_part0.csv,2,9,2,2,5,8,4.931655,2.340561,1.2649040000000005,3.5930117499999996,3.6667509999999996,3.6667509999999996,0.47459950057333694,0.625
1449,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005135_mimo5s_part0.csv,2,9,2,3,7,8,4.931655,3.6667509999999996,1.9129265000000002,4.07224775,4.6282811,4.681122,0.7435132830662322,0.875
1449,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005135_mimo5s_part0.csv,2,9,2,5,11,8,4.931655,4.806388500000001,4.42783925,4.931655,4.931655,4.931655,0.974599500573337,1.0
1450,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005202_mimo5s_part0.csv,2,9,2,1,3,10,3.3377209999999997,0.3482060000000001,0.3100052499999998,0.8501694999999999,1.7468875999999998,2.0853829999999998,0.10432447769001668,0.3
1450,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005202_mimo5s_part0.csv,2,9,2,2,5,10,3.3377209999999997,0.9732765,0.700798,1.8731869999999997,2.0935523,2.100044,0.2915991180808702,0.5
1450,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005202_mimo5s_part0.csv,2,9,2,3,7,10,3.3377209999999997,1.28492,1.2394802499999997,2.09824075,2.7461204999999995,3.026214,0.38496926495653777,0.7
1450,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005202_mimo5s_part0.csv,2,9,2,5,11,10,3.3377209999999997,2.8706065,1.3463645,3.2594465,3.3377209999999997,3.3377209999999997,0.8600498663609092,1.0
1451,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005111_mimo5s_part0.csv,2,9,2,1,3,7,3.6310659999999997,1.1086479999999996,1.0670005,1.169176,1.2486811999999998,1.2927139999999997,0.3053230098268662,0.42857142857142855
1451,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005111_mimo5s_part0.csv,2,9,2,2,5,7,3.6310659999999997,1.4970649999999996,1.3776525,2.2361765,2.3677072,2.41174,0.41229352482163634,0.7142857142857143
1451,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005111_mimo5s_part0.csv,2,9,2,3,7,7,3.6310659999999997,2.41174,2.2361765,2.5468285,2.9951698,3.6310659999999997,0.664196134138019,1.0
1451,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005111_mimo5s_part0.csv,2,9,2,5,11,7,3.6310659999999997,3.6310659999999997,3.1011524999999995,3.6310659999999997,3.6310659999999997,3.6310659999999997,1.0,1.0
1452,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=004956_mimo5s_part0.csv,2,9,2,1,3,4,2.8321799999999997,1.4160899999999998,0.7309522499999999,2.10122775,2.3072030999999997,2.44452,0.5,0.75
1452,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=004956_mimo5s_part0.csv,2,9,2,2,5,4,2.8321799999999997,2.63835,2.0447357499999996,2.8321799999999997,2.8321799999999997,2.8321799999999997,0.9315615532911045,1.0
1452,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=004956_mimo5s_part0.csv,2,9,2,3,7,4,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,1.0,1.0
1452,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=004956_mimo5s_part0.csv,2,9,2,5,11,4,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,2.8321799999999997,1.0,1.0
1453,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005118_mimo5s_part0.csv,2,9,2,1,3,10,3.6662329999999996,0.46478549999999985,0.31513349999999996,0.9749817500000001,1.3934319999999993,2.4129519999999998,0.12677467580483834,0.3
1453,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005118_mimo5s_part0.csv,2,9,2,2,5,10,3.6662329999999996,0.8495224999999997,0.6263557499999998,2.24851425,2.4683934999999995,2.887933,0.23171536015305078,0.5
1453,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005118_mimo5s_part0.csv,2,9,2,3,7,10,3.6662329999999996,1.7271229999999997,0.8195489999999999,2.7713942499999997,2.9111605,3.040162,0.47108926246640626,0.7
1453,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005118_mimo5s_part0.csv,2,9,2,5,11,10,3.6662329999999996,2.9684945000000003,1.5711125,3.35504025,3.6662329999999996,3.6662329999999996,0.8096851727645243,1.0
1454,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005031_mimo5s_part0.csv,2,9,2,1,3,7,0.622351,0.252712,0.024133,0.2907495,0.31392180000000003,0.343317,0.40606024574556804,0.42857142857142855
1454,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005031_mimo5s_part0.csv,2,9,2,2,5,7,0.622351,0.309118,0.159943,0.462408,0.587311,0.596029,0.49669398779788254,0.7142857142857143
1454,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005031_mimo5s_part0.csv,2,9,2,3,7,7,0.622351,0.581499,0.30352999999999997,0.599736,0.6110061999999999,0.622351,0.93435858542848,1.0
1454,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005031_mimo5s_part0.csv,2,9,2,5,11,7,0.622351,0.622351,0.612897,0.622351,0.622351,0.622351,1.0,1.0
1455,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005127_mimo5s_part0.csv,2,9,2,1,3,11,3.186842,0.49398000000000003,0.192732,1.014134,1.1241979999999998,1.31778,0.1550061157722912,0.2727272727272727
1455,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005127_mimo5s_part0.csv,2,9,2,2,5,11,3.186842,1.020181,0.37018249999999997,1.7191115,1.81176,2.337961,0.32012286771669257,0.45454545454545453
1455,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005127_mimo5s_part0.csv,2,9,2,3,7,11,3.186842,1.661056,0.6252345,2.2434005,2.785254,2.831941,0.5212232046646806,0.6363636363636364
1455,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005127_mimo5s_part0.csv,2,9,2,5,11,11,3.186842,2.785254,1.8462234999999998,3.004333,3.170718,3.186842,0.8739855945164524,1.0
1456,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005143_mimo5s_part0.csv,2,9,2,1,3,14,2.555027,0.2730365,0.16030525,0.41639424999999997,0.8817741000000003,1.128744,0.10686247151204274,0.21428571428571427
1456,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005143_mimo5s_part0.csv,2,9,2,2,5,14,2.555027,0.6370045,0.3542460000000001,0.9996832499999999,1.2811328999999998,1.329634,0.2493141951141808,0.35714285714285715
1456,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005143_mimo5s_part0.csv,2,9,2,3,7,14,2.555027,1.004477,0.8705744999999999,1.28230625,1.6059942999999999,1.758829,0.3931375284879573,0.5
1456,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005143_mimo5s_part0.csv,2,9,2,5,11,14,2.555027,1.5064009999999999,1.27272075,2.1210847499999996,2.2314712,2.273856,0.5895832020561818,0.7857142857142857
1457,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,1,3,7,3.56615,1.112965,0.7143235,1.2265925,1.6223262000000003,2.1267179999999994,0.3120914711944254,0.42857142857142855
1457,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,2,5,7,3.56615,2.1375029999999997,1.3573560000000002,2.3666349999999996,2.4790433999999997,2.5178309999999997,0.5993867335922493,0.7142857142857143
1457,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,3,7,7,3.56615,2.453185,2.2087939999999997,3.0419905,3.5596789999999996,3.56615,0.6879085288055746,1.0
1457,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,5,11,7,3.56615,3.56615,3.5607575,3.56615,3.56615,3.56615,1.0,1.0
1458,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002601_mimo5s_part0.csv,0,7,2,1,3,8,3.263137,0.19355250000000002,0.05984099999999995,0.9494957500000001,2.8680502,2.87457,0.059314855612865786,0.375
1458,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002601_mimo5s_part0.csv,0,7,2,2,5,8,3.263137,1.6315685,0.36805600000000005,2.8947154999999998,2.9651815999999998,2.998818,0.5,0.625
1458,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002601_mimo5s_part0.csv,0,7,2,3,7,8,3.263137,2.91413,2.25380025,3.07028575,3.2551552,3.261675,0.8930455570820349,0.875
1458,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002601_mimo5s_part0.csv,0,7,2,5,11,8,3.263137,3.262406,3.19166925,3.263137,3.263137,3.263137,0.9997759824365327,1.0
1459,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002313_mimo5s_part0.csv,0,7,2,1,3,4,1.588264,0.794132,0.32007300000000005,1.2681909999999998,1.3664025999999998,1.4318769999999998,0.5,0.75
1459,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002313_mimo5s_part0.csv,0,7,2,2,5,4,1.588264,1.5100704999999999,1.3773149999999998,1.588264,1.588264,1.588264,0.9507679453793576,1.0
1459,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002313_mimo5s_part0.csv,0,7,2,3,7,4,1.588264,1.588264,1.588264,1.588264,1.588264,1.588264,1.0,1.0
1459,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002313_mimo5s_part0.csv,0,7,2,5,11,4,1.588264,1.588264,1.588264,1.588264,1.588264,1.588264,1.0,1.0
1460,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002648_mimo5s_part0.csv,0,7,2,1,3,4,0.55291,0.276455,0.025075,0.527835,0.5315052,0.533952,0.5,0.75
1460,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002648_mimo5s_part0.csv,0,7,2,2,5,4,0.55291,0.543431,0.40724249999999995,0.55291,0.55291,0.55291,0.9828561610388671,1.0
1460,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002648_mimo5s_part0.csv,0,7,2,3,7,4,0.55291,0.55291,0.55291,0.55291,0.55291,0.55291,1.0,1.0
1460,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002648_mimo5s_part0.csv,0,7,2,5,11,4,0.55291,0.55291,0.55291,0.55291,0.55291,0.55291,1.0,1.0
1461,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002505_mimo5s_part0.csv,0,7,2,1,3,11,3.4446839999999996,0.3247629999999999,0.12950250000000008,0.7992939999999998,1.410896,2.402525,0.09427947527262295,0.2727272727272727
