half_window,full_window_frames,sample_index,file_name,user_id,position_id,action_id,frames,values,replaced_values,mad_zero_values,zero_mad_replacements,frames_with_any_replacement,frames_with_at_least_1pct_channels_replaced,absolute_change_sum,raw_total_variation,filtered_total_variation,raw_dynamic_peak_sum,filtered_dynamic_peak_sum,waveform_correlation,normalized_mae,high_motion_values,high_motion_replacements,high_motion_replacement_rate,high_motion_replacement_enrichment,median_window_span_seconds,p90_window_span_seconds,median_window_fraction_of_sample,replacement_run_count,replacement_rate,mad_zero_rate,zero_mad_share_of_replacements,total_variation_retention,dynamic_peak_retention
1,3,146,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position7_activity1/20250813=121734_mimo5s_part0.csv,2,7,1,4,6144,264,66,0,2,2,59238.92688981389,1604788.9003588506,1487648.0566618093,974392.5914504654,958091.4790091176,0.9947417549895959,0.018718998738909115,3072,77,0.025065104166666668,0.5833333333333334,2.278155,4.3591041,0.5,260,0.04296875,0.0107421875,0.0,0.9270054499561611,0.9832704881129256
1,3,147,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position7_activity2/20250814=003008_mimo5s_part0.csv,2,7,2,3,4608,115,102,0,1,1,11168.841200554905,254845.42442929343,232507.74202818365,162004.68321900992,151840.38647033914,0.9993748417619007,0.004857349541967759,3072,115,0.037434895833333336,1.5,0.460204,0.756792,0.5538360818303149,115,0.024956597222222224,0.022135416666666668,0.0,0.9123481127780367,0.9372592412348356
1,3,148,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position7_activity3/20250813=193020_mimo5s_part0.csv,2,7,3,14,21504,2002,337,6,12,12,1173335.5555750502,5507256.882854698,3172427.793990038,1282177.8298645136,1133632.7059688414,0.8873132443523972,0.11208157513034532,3072,30,0.009765625,0.1048951048951049,0.5657575000000001,1.7462264000000005,0.09724725588469166,1945,0.09309895833333333,0.015671502976190476,0.002997002997002997,0.576045000527668,0.8841462389726636
1,3,149,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user2_position7_activity5/20250813=162802_mimo5s_part0.csv,2,7,5,3,4608,161,15,0,1,1,21606.84283372223,307191.3366920172,263977.6510245728,173259.01913051718,153976.5004333638,0.9974568667026392,0.009074983642566793,3072,161,0.052408854166666664,1.5,1.485603,1.7881998,0.7970618864511021,161,0.03493923611111111,0.0032552083333333335,0.0,0.8593264831853984,0.8887069845257076
1,3,150,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position7_activity6/20250813=175221_mimo5s_part0.csv,2,7,6,7,10752,1272,78,33,5,4,814080.6699096009,3407904.329632844,1790256.7973488432,1315646.7475764588,1133674.6136022676,0.8552879571872208,0.15717752084053943,3072,2,0.0006510416666666666,0.00550314465408805,1.4551819999999998,1.7986748000000001,0.3763588281315668,1251,0.11830357142857142,0.007254464285714286,0.025943396226415096,0.5253248401904872,0.8616861750242605
1,3,151,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user2_position8_activity0/20250813=213723_mimo5s_part0.csv,2,8,0,15,23040,1370,1453,13,13,10,326994.58629443654,4444711.093825665,3793353.465063662,1395100.117450704,1371056.847126755,0.9781240768626449,0.02675792294170603,3072,488,0.15885416666666666,2.6715328467153285,0.3906270000000003,1.1063839999999998,0.11066572761227865,1276,0.05946180555555555,0.06306423611111112,0.00948905109489051,0.8534533257590506,0.9827659176404602
1,3,152,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122446_mimo5s_part0.csv,2,8,1,3,4608,137,84,0,1,1,13449.8088140154,233462.49346571852,206562.8758376877,141285.5869840248,129136.83738663749,0.999357082010945,0.005634275013320508,3072,137,0.044596354166666664,1.5,0.689105,0.8605962,0.7627323128961813,137,0.029730902777777776,0.018229166666666668,0.0,0.8847797038885787,0.9140128171831076
1,3,153,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position8_activity2/20250814=003232_mimo5s_part0.csv,2,8,2,4,6144,47,109,0,2,1,1383.5623085266022,1332479.6611848285,1329736.4403433413,1222598.5426805613,1221884.7312117526,0.9999709360574467,0.0004095195361615086,3072,15,0.0048828125,0.6382978723404256,0.168564,0.3017308,0.5,46,0.007649739583333333,0.017740885416666668,0.0,0.9979412662561409,0.999416152200506
1,3,154,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position8_activity3/20250813=193315_mimo5s_part0.csv,2,8,3,15,23040,2042,357,24,13,10,933596.7481671496,5464926.020671605,3602201.150843534,1227921.1553331933,1072984.3144869437,0.928121584570593,0.08705986279760007,3072,24,0.0078125,0.0881488736532811,0.6423999999999999,1.3306895999999997,0.1335936440702639,2001,0.08862847222222223,0.015494791666666667,0.011753183153770812,0.6591491151422478,0.8738218327998365
1,3,155,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user2_position8_activity5/20250813=163815_mimo5s_part0.csv,2,8,5,11,16896,1610,243,27,9,9,751909.7752372148,4843563.543943596,3350010.4743707776,1394150.306881732,1265909.3472915422,0.9228227827919917,0.08852724066563629,3072,30,0.009765625,0.10248447204968944,1.235207,2.1907389999999998,0.184913248303462,1564,0.09528882575757576,0.014382102272727272,0.016770186335403725,0.6916416898379787,0.9080149687180977
1,3,156,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position8_activity6/20250813=180610_mimo5s_part0.csv,2,8,6,7,10752,814,221,0,5,3,103687.0925528296,1595808.7697606618,1393333.3265162008,1020197.7601501865,1021460.5823639282,0.9966099792564901,0.020402700038351984,3072,2,0.0006510416666666666,0.0085995085995086,0.20799499999999999,0.3251542,0.30379312359419275,780,0.07570684523809523,0.020554315476190476,0.0,0.8731204846838709,1.0012378210020338
1,3,157,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user2_position9_activity0/20250813=213912_mimo5s_part0.csv,2,9,0,14,21504,1840,254,33,12,12,916990.1770702674,3695476.0558652114,1870598.871076488,1359045.9162520715,1186907.6449262085,0.9204691471548998,0.08725478420270784,3072,21,0.0068359375,0.07989130434782608,0.8393245,1.5199998,0.13186115973477092,1805,0.08556547619047619,0.011811755952380952,0.017934782608695653,0.5061861700084889,0.8733388848254813
1,3,158,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position9_activity1/20250813=123159_mimo5s_part0.csv,2,9,1,4,6144,126,12,0,2,2,27709.451393910607,2408110.631435829,2354337.407019104,1058448.49677377,1049025.2956354087,0.9963079503845501,0.008145608278337237,3072,99,0.0322265625,1.5714285714285714,2.1732579999999997,3.9329075999999996,0.5,121,0.0205078125,0.001953125,0.0,0.9776699526530211,0.9910971566712183
1,3,159,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user2_position9_activity2/20250814=005038_mimo5s_part0.csv,2,9,2,3,4608,64,102,0,1,1,9674.000734187715,612727.4727490721,593379.4712806968,330356.44974473683,321864.633725888,0.9990826294705674,0.004262320643193791,3072,64,0.020833333333333332,1.5,1.037953,1.0725978,0.9599485414687877,64,0.013888888888888888,0.022135416666666668,0.0,0.9684231533122413,0.9742949894714924
1,3,160,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user2_position9_activity3/20250813=194923_mimo5s_part0.csv,2,9,3,4,6144,219,30,0,2,2,25946.484299777832,1395878.3508899314,1345414.0387013163,1115251.3760873342,1110701.595929854,0.9982578708946073,0.008140959082343985,3072,35,0.011393229166666666,0.319634703196347,1.762392,3.0294173,0.5,208,0.03564453125,0.0048828125,0.0,0.9638476288736465,0.9959203994229155
1,3,161,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user2_position9_activity5/20250813=164217_mimo5s_part0.csv,2,9,5,8,12288,970,192,0,6,6,476567.7061896704,3896354.194182232,2945323.4810136054,1357679.1003761822,1200091.6024391856,0.944456738900255,0.07022921440204097,3072,54,0.017578125,0.22268041237113403,1.1657085000000003,2.2802396999999996,0.2355492964690697,959,0.07893880208333333,0.015625,0.0,0.7559177975686502,0.8839287590909128
1,3,162,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user2_position9_activity6/20250813=180810_mimo5s_part0.csv,2,9,6,11,16896,1788,1199,10,9,7,1141975.8178854573,5202184.433014672,2921607.017151663,1426508.8193203344,1108488.5001756395,0.8875501191599667,0.13253971617778892,3072,105,0.0341796875,0.32298657718120805,0.5834239999999999,0.7813209999999999,0.19306605671686045,1775,0.10582386363636363,0.07096354166666667,0.005592841163310962,0.5616115796683872,0.7770638955487027
2,5,1,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position1_activity0/20250813=205008_mimo5s_part0.csv,0,1,0,14,21504,4502,208,51,14,10,3092338.753616325,5582702.135186073,1079375.7462959592,1313094.2039427662,504244.08737486525,0.7146804878729706,0.2977085660304149,3072,646,0.21028645833333334,1.0044424700133274,0.683421,1.0274654,0.2417262415943114,4402,0.2093563988095238,0.009672619047619048,0.011328298533984895,0.19334288668080324,0.3840121187503496
2,5,2,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position1_activity1/20250813=114101_mimo5s_part0.csv,0,1,1,4,6144,1449,42,12,4,2,962262.4839944276,1259412.625835122,296168.1276807439,1025753.3781657147,169990.48383732332,0.725742699009436,0.2893594428307388,3072,1133,0.3688151041666667,1.5638371290545205,2.7077605,2.8509089999999997,0.9497884709753978,1449,0.23583984375,0.0068359375,0.008281573498964804,0.2351636958414273,0.16572256787621387
2,5,3,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position1_activity2/20250813=230733_mimo5s_part0.csv,0,1,2,4,6144,1412,54,3,3,3,855547.4246643774,950673.5400086202,93090.93903798057,880910.6894660462,48506.51517916127,0.6889674282602748,0.3198044709729203,3072,1369,0.4456380208333333,1.9390934844192633,0.3236485,0.324254,0.9981326367600709,1412,0.22981770833333334,0.0087890625,0.002124645892351275,0.09792103715975567,0.05506405559519653
2,5,4,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position1_activity3/20250813=182727_mimo5s_part0.csv,0,1,3,14,21504,3797,324,69,14,12,2248457.6831147303,4443723.21748704,1191337.8040235983,1415089.0399728718,265121.7560432535,0.8122998633610766,0.20027808982529827,3072,1375,0.4475911458333333,2.5348959705030287,0.6842955,3.1396093,0.14460174245928545,3631,0.17657180059523808,0.015066964285714286,0.018172241243086647,0.2680945112277513,0.18735340925849875
2,5,5,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position1_activity5/20250813=155105_mimo5s_part0.csv,0,1,5,7,10752,2367,78,21,6,5,1693503.0129813864,2919350.0745180226,546362.7281280204,1229924.1187428813,190964.04153330936,0.6625830639235101,0.32727565809062986,3072,1040,0.3385416666666667,1.5378115758343898,2.773256,3.7486808000000003,0.555062056934543,2349,0.22014508928571427,0.007254464285714286,0.008871989860583017,0.1871521791432374,0.1552648969340448
2,5,6,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position1_activity6/20250813=170026_mimo5s_part0.csv,0,1,6,7,10752,1218,105,33,7,5,830127.3668673644,1517541.3076346505,671192.9258925891,1104254.2844479256,363068.4450132591,0.845159098103573,0.15262256068858643,3072,921,0.2998046875,2.646551724137931,2.473483,3.2050768,0.5367703800538358,1215,0.11328125,0.009765625,0.027093596059113302,0.4422897238552003,0.32879061474031407
2,5,7,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position2_activity0/20250813=205231_mimo5s_part0.csv,0,2,0,7,10752,1802,62,7,7,6,1061539.106489614,1224834.731319159,158932.1321694909,1068748.1790432702,55905.205608855926,0.7909730227056475,0.20949781157013658,3072,1453,0.4729817708333333,2.822142064372919,2.8331999999999997,4.6515948,0.5923883987050755,1790,0.1675967261904762,0.005766369047619048,0.00388457269700333,0.12975802212786655,0.05230905343754743
2,5,8,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position2_activity1/20250813=114330_mimo5s_part0.csv,0,2,1,3,4608,598,111,34,3,3,140132.6855987907,383383.46769063384,235240.56952154895,262165.25602836773,136357.53157587812,0.9798607722569052,0.05683173126751657,3072,528,0.171875,1.3244147157190636,2.920772,2.920772,1.0,598,0.12977430555555555,0.024088541666666668,0.056856187290969896,0.6135908022809506,0.5201205287138563
2,5,9,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position2_activity2/20250813=232625_mimo5s_part0.csv,0,2,2,7,10752,1939,31,0,7,3,930820.1654112572,2221761.54612773,470016.63869528275,882785.291334573,186920.65752735984,0.8337555599914153,0.19158805657579117,3072,1306,0.4251302083333333,2.357400722021661,2.8814659999999996,3.6109684,0.67992330214199,1922,0.18033854166666666,0.002883184523809524,0.0,0.2115513429037723,0.21173966009875156
2,5,10,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position2_activity3/20250813=183755_mimo5s_part0.csv,0,2,3,7,10752,1188,108,0,7,6,774556.062280522,1827573.003295503,1030200.4519613881,1091588.3533388781,453507.2501507819,0.8713702925493145,0.14263781437543804,3072,941,0.3063151041666667,2.7723063973063975,1.847951,3.1233155999999997,0.5217684579780315,1185,0.11049107142857142,0.010044642857142858,0.0,0.5636986594263088,0.4154562924417652
2,5,11,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position2_activity5/20250813=155959_mimo5s_part0.csv,0,2,5,8,12288,2174,268,41,8,6,1664800.5638175553,2060257.8171915552,387680.9477936396,1126976.6422404684,134709.13193899335,0.7303828672738044,0.25601389632210086,3072,1396,0.4544270833333333,2.5685372585096595,2.2055474999999998,3.0241358,0.4613905683799358,2167,0.17692057291666666,0.021809895833333332,0.018859245630174794,0.1881710844917981,0.11953143205451619
2,5,12,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position2_activity6/20250813=171419_mimo5s_part0.csv,0,2,6,7,10752,1871,159,39,6,6,1068001.600862454,1699811.2007625867,604795.387091201,1040326.8604007519,229734.05851500854,0.8183266360145943,0.2033935373499221,3072,1369,0.4456380208333333,2.5609299839657935,1.9464869999999999,2.7651728,0.5615876663965219,1867,0.17401413690476192,0.014787946428571428,0.02084446819882416,0.3558015071437766,0.22082872918085666
2,5,13,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position3_activity0/20250813=205410_mimo5s_part0.csv,0,3,0,7,10752,2146,118,33,7,5,1046983.0146231446,1565168.7999842833,617918.7690548918,1066507.945057728,313040.4595081903,0.8133018799889646,0.2023571993532092,3072,1081,0.3518880208333333,1.7630475302889095,1.5587300000000002,2.3856471999999997,0.6400093616042833,2131,0.1995907738095238,0.01097470238095238,0.01537744641192917,0.3947936919398704,0.2935191068747697
2,5,14,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position3_activity1/20250813=114605_mimo5s_part0.csv,0,3,1,4,6144,1099,21,0,4,2,900855.6085041087,1316181.0765692317,408012.0193038057,1073170.8769979675,234420.00380329057,0.7355412110024907,0.2603015287133443,3072,953,0.3102213541666667,1.7343039126478619,4.821975999999999,5.003655999999999,0.9636905494702274,1099,0.17887369791666666,0.00341796875,0.0,0.3099968739615473,0.21843679215284423
2,5,15,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position3_activity2/20250813=232948_mimo5s_part0.csv,0,3,2,4,6144,2208,12,0,4,2,1944923.3773892703,2197375.596806199,251799.96819341672,1061222.4669822203,121110.66647074725,0.49712305354044667,0.5549293269742894,3072,1024,0.3333333333333333,0.9275362318840579,3.3136269999999994,3.4456599999999997,0.9616813614808193,2208,0.359375,0.001953125,0.0,0.11459122808107923,0.1141237301686116
2,5,16,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position3_activity3/20250813=184601_mimo5s_part0.csv,0,3,3,15,23040,3929,327,39,14,13,3025071.793489569,6297599.865577627,1279584.1519460152,1398964.1681296146,360237.8905170545,0.7430125926501896,0.2529879106784187,3072,1461,0.4755859375,2.7888775769916005,1.205027,1.6544771999999999,0.2881485139163049,3823,0.1705295138888889,0.014192708333333333,0.009926189870195978,0.20318600407437118,0.25750330045885655
2,5,17,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position3_activity5/20250813=160218_mimo5s_part0.csv,0,3,5,7,10752,3038,45,18,7,3,1994489.4691442812,3241189.151286568,425065.0658258805,1309598.8904006518,170899.79629650302,0.6286199422530514,0.36475449202130245,3072,1235,0.4020182291666667,1.4228110599078343,2.143326,3.1788128,0.48249591865586233,3037,0.2825520833333333,0.004185267857142857,0.005924950625411455,0.1311447885283566,0.13049781696456603
2,5,18,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position3_activity6/20250813=171627_mimo5s_part0.csv,0,3,6,10,15360,3444,192,51,9,7,2698560.146049249,4454852.562449911,1965071.4559098794,1485219.3162727007,726201.7447254029,0.6703665747804457,0.3285571466612862,3072,1022,0.3326822916666667,1.4837398373983741,1.5546375,2.8821045,0.3539910814433088,2828,0.22421875,0.0125,0.014808362369337979,0.44110807896843257,0.48895253163544583
2,5,19,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position4_activity0/20250813=205610_mimo5s_part0.csv,0,4,0,17,26112,6753,304,120,14,9,3296109.059109583,6075162.82905416,288493.33705071115,1018483.8577817453,59228.906923233066,0.7453632979063496,0.30290877761491725,3072,1449,0.4716796875,1.8238560639715682,0.9844590000000002,2.2599044,0.16442362567774338,6580,0.25861672794117646,0.011642156862745098,0.01776988005330964,0.04748734234266221,0.05815399671844917
2,5,20,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position4_activity1/20250813=115259_mimo5s_part0.csv,0,4,1,3,4608,392,90,27,3,3,85957.67980495264,565086.7700490309,457915.8060980994,311363.68578135094,234161.90294824913,0.9888639469244926,0.03823462284599153,3072,285,0.0927734375,1.090561224489796,3.007603,3.007603,1.0,392,0.08506944444444445,0.01953125,0.06887755102040816,0.8103460041337853,0.7520527076259136
2,5,21,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position4_activity2/20250813=235318_mimo5s_part0.csv,0,4,2,4,6144,1042,27,12,4,3,846003.6486324272,1523364.5045986767,670299.7459425732,1094274.4830218693,358353.7236467003,0.7501631423851447,0.25965388541037926,3072,936,0.3046875,1.796545105566219,1.8195985,2.00899,0.9057280026281863,1042,0.16959635416666666,0.00439453125,0.011516314779270634,0.4400127112841982,0.3274806542661002
2,5,22,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position4_activity3/20250813=185656_mimo5s_part0.csv,0,4,3,11,16896,4127,201,45,11,8,2925159.54393452,4626907.051977005,1364500.161729826,1379443.1403661123,420294.65341602615,0.6718406979500432,0.3416027188939531,3072,1259,0.4098307291666667,1.6778531621032227,2.0356099999999997,3.142623,0.3049109657164084,3277,0.24425899621212122,0.011896306818181818,0.01090380421613763,0.2949054619860575,0.304684289708728
2,5,23,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position4_activity5/20250813=161131_mimo5s_part0.csv,0,4,5,10,15360,1886,84,3,9,7,959498.7784756767,2723494.322721951,986522.8252117138,973879.7445749583,292427.3759053464,0.8728192744849245,0.13502600913177062,3072,1144,0.3723958333333333,3.032873806998939,1.6997835000000001,2.8119064,0.3828636124674469,1835,0.12278645833333333,0.00546875,0.0015906680805938495,0.36222687045139496,0.30027051854638775
2,5,24,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position4_activity6/20250813=173514_mimo5s_part0.csv,0,4,6,7,10752,1350,58,10,7,6,681672.891277818,1871820.3387219913,1101818.6872984183,1011895.6227292533,525993.4129036522,0.8749862501808988,0.13714439184225444,3072,676,0.22005208333333334,1.7525925925925925,3.069576,3.4843111999999996,0.6225872173504748,1342,0.12555803571428573,0.005394345238095238,0.007407407407407408,0.5886348515962267,0.5198099498493325
2,5,25,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position5_activity0/20250813=205731_mimo5s_part0.csv,0,5,0,15,23040,5676,280,76,14,11,3847157.4725310784,5724630.145772705,439118.3969098769,1481354.9094798462,116429.72786244647,0.6619525959575068,0.34010517009125696,3072,1494,0.486328125,1.9741014799154333,1.254424,2.105714,0.2577100443567531,5074,0.24635416666666668,0.012152777777777778,0.013389711064129669,0.07670685891107558,0.07859678130970578
2,5,26,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position5_activity1/20250813=120145_mimo5s_part0.csv,0,5,1,7,10752,1369,60,33,7,7,1027517.0558043735,3784327.2756234934,2320846.7723782957,1240206.9305440348,806977.4797545287,0.8103946818283996,0.18965317454851388,3072,504,0.1640625,1.2885317750182614,3.353064,3.6839112,0.5909795991673216,1362,0.1273251488095238,0.005580357142857143,0.02410518626734843,0.6132785574143876,0.6506797050396552
2,5,27,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position5_activity2/20250813=235646_mimo5s_part0.csv,0,5,2,3,4608,531,111,34,3,3,41277.59397191852,188077.60685189115,135460.54981832742,107352.22727751195,70274.1227281396,0.9980998478961877,0.01835006709650172,3072,348,0.11328125,0.9830508474576272,2.7878819999999997,2.7878819999999997,1.0,531,0.115234375,0.024088541666666668,0.064030131826742,0.7202375236781962,0.6546126196942033
2,5,28,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position5_activity3/20250813=190517_mimo5s_part0.csv,0,5,3,21,32256,5731,449,54,20,16,3973191.6354072844,7813851.295655442,2644739.0751558216,1411850.7587037822,656053.634322153,0.7272070059012434,0.2571837513425295,6144,1800,0.29296875,1.6489268888501136,0.5358179999999999,2.274933,0.11691672287194381,5095,0.17767237103174602,0.013919890873015874,0.009422439364857791,0.3384680582066254,0.4646763337255807
2,5,29,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position5_activity5/20250813=161914_mimo5s_part0.csv,0,5,5,7,10752,1650,90,60,7,6,1102591.1762902578,1917887.0698128948,803096.5076897359,1150820.121750392,291263.12379281037,0.8018430728988011,0.2023589562858536,3072,1176,0.3828125,2.4945454545454546,3.136409,4.464546800000001,0.6282221228735171,1650,0.15345982142857142,0.008370535714285714,0.03636363636363636,0.41874024822957084,0.2530917893143896
2,5,30,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position5_activity6/20250813=173659_mimo5s_part0.csv,0,5,6,4,6144,1270,78,66,4,3,795793.8706836654,1176013.4212256032,377480.3418468187,912231.6294413784,187112.44359263772,0.7018605161687698,0.29871111750351603,3072,1057,0.3440755208333333,1.6645669291338583,3.2278094999999998,3.9677979999999997,0.8135014685727449,1270,0.20670572916666666,0.0126953125,0.05196850393700787,0.32098302199087225,0.20511505801132923
2,5,31,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position6_activity0/20250813=210002_mimo5s_part0.csv,0,6,0,11,16896,2876,282,33,10,7,1681849.2699983935,2829051.5192374336,494060.92568592494,1170853.969545253,158812.2109657357,0.768137302304303,0.2328203695089322,3072,1394,0.4537760416666667,2.6658553546592487,1.7211809999999998,3.2705569999999997,0.3353531641754229,2849,0.17021780303030304,0.016690340909090908,0.011474269819193325,0.17463836283161727,0.13563793188267245
2,5,32,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position6_activity1/20250813=120612_mimo5s_part0.csv,0,6,1,11,16896,1814,198,24,11,10,920561.825326019,3497855.6414889144,2383297.948798441,1060912.0233016296,666882.623727592,0.9001688947508129,0.11476732464425841,3072,771,0.2509765625,2.337651598676957,1.8555949999999999,3.8706720000000003,0.36107525839736715,1788,0.10736268939393939,0.01171875,0.013230429988974642,0.6813597223766372,0.6285937090732636
2,5,33,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position6_activity2/20250814=001457_mimo5s_part0.csv,0,6,2,4,6144,539,144,33,3,2,316802.6584163959,1297836.3011803993,952995.0643471512,815882.9491080027,525279.947627059,0.909721952974717,0.10745295857942373,3072,535,0.17415364583333334,1.985157699443414,0.23648999999999998,0.244701,0.9664447632008042,539,0.08772786458333333,0.0234375,0.061224489795918366,0.7342952755138608,0.6438177782748649
2,5,34,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position6_activity3/20250813=191734_mimo5s_part0.csv,0,6,3,7,10752,1619,246,60,7,6,1048620.0910302862,1704055.6830554788,637930.9128103378,1074335.3128819887,263163.4039686773,0.8037686246522586,0.19369703553448647,3072,1209,0.3935546875,2.6136504014823965,1.6743519999999998,1.8753494,0.4848437113151299,1618,0.15057663690476192,0.022879464285714284,0.03705991352686844,0.3743603681227644,0.2449546252582174
2,5,35,/home/test/bupt_hjk/sdp_dataset/elderAL/action5_drink_new/user0_position6_activity5/20250813=162031_mimo5s_part0.csv,0,6,5,7,10752,2084,49,0,6,4,1550652.8811387275,3285035.5529170814,1011936.3503392573,1250048.9232056488,390617.424481569,0.6748599354670242,0.3022931273253979,3072,780,0.25390625,1.3099808061420346,2.8508489999999997,4.7936064,0.5615444768358021,2015,0.19382440476190477,0.004557291666666667,0.0,0.3080442613294298,0.3124817094997069
2,5,36,/home/test/bupt_hjk/sdp_dataset/elderAL/action6_sit_TV_new/user0_position6_activity6/20250813=174557_mimo5s_part0.csv,0,6,6,8,12288,2818,108,54,8,6,1937792.6288096372,3329263.23826083,1286721.0776931862,1197822.2236052589,477770.49118319876,0.6227951045158278,0.35839141650115847,3072,832,0.2708333333333333,1.1809794180269693,2.1959589999999998,3.149781,0.4357706517671068,2362,0.22932942708333334,0.0087890625,0.0191625266146203,0.38648823646800456,0.3988659433494094
2,5,37,/home/test/bupt_hjk/sdp_dataset/elderAL/action0_static_new/user0_position7_activity0/20250813=210033_mimo5s_part0.csv,0,7,0,13,19968,4038,308,15,12,8,2570985.7806391465,4419994.588699722,282539.52766358637,1109661.918852712,90856.18489285503,0.7295648172682327,0.27081920166796913,3072,1347,0.4384765625,2.1682763744427938,0.509604,0.9780637999999999,0.2751454274709172,4011,0.20222355769230768,0.015424679487179488,0.003714710252600297,0.06392304831909401,0.0818773568320628
2,5,38,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user0_position7_activity1/20250813=121246_mimo5s_part0.csv,0,7,1,4,6144,1001,51,12,4,2,803454.5584973362,1529465.8948280865,721665.4659858871,1028885.3189784144,345696.4871887646,0.738568389556602,0.25083531728511993,3072,807,0.2626953125,1.6123876123876122,3.6792894999999994,3.8537649999999997,0.9547259627922304,1001,0.16292317708333334,0.00830078125,0.011988011988011988,0.4718414895201066,0.335991272119626
2,5,39,/home/test/bupt_hjk/sdp_dataset/elderAL/action2_fall_new/user0_position7_activity2/20250814=002612_mimo5s_part0.csv,0,7,2,7,10752,1990,213,44,6,4,1474903.562821431,3652640.2237701127,1616300.6128521618,1327473.1298977463,697086.0701553936,0.7801660801022899,0.23622194530291457,3072,568,0.18489583333333334,0.9989949748743719,2.1375029999999997,2.4790433999999997,0.5993867335922493,1914,0.18508184523809523,0.019810267857142856,0.022110552763819097,0.44250200234171416,0.5251225463291218
2,5,40,/home/test/bupt_hjk/sdp_dataset/elderAL/action3_sleep_new/user0_position7_activity3/20250813=192754_mimo5s_part0.csv,0,7,3,7,10752,3014,132,0,5,4,1728861.0423753872,3479226.4241862595,1015286.629758511,1304843.13211726,494117.18949633243,0.6697260985367616,0.3198789443720588,3072,735,0.2392578125,0.8535169210351693,1.917174,3.346483,0.5085168173290622,2988,0.28031994047619047,0.012276785714285714,0.0,0.2918138994060933,0.3786793809418069
