dataset,preset,model,status,test_acc,test_acc_pct,source_file
ElderAL,robust,mambacsi,ok,0.6555555555555556,65.55555555555556,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,graphneuralcsi,ok,0.1925925925925926,19.25925925925926,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,that,ok,0.7592592592592593,75.92592592592592,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,csitime,ok,0.8555555555555555,85.55555555555556,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,pa_csi,ok,0.7333333333333333,73.33333333333333,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,wiflexformer,ok,0.7296296296296296,72.96296296296296,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,attentiongru,ok,0.7407407407407407,74.07407407407408,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,ei,ok,0.6962962962962963,69.62962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,robust,fewsense,ok,0.3148148148148148,31.48148148148148,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,csimodel,ok,0.7296296296296296,72.96296296296296,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,mlpmodel,ok,0.7074074074074074,70.74074074074073,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,cnn1dmodel,ok,0.8333333333333334,83.33333333333334,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,cnn2dmodel,ok,0.362962962962963,36.2962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,resnet1d,ok,0.7111111111111111,71.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,resnet2d,ok,0.8074074074074075,80.74074074074075,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,bilstmattention,ok,0.5185185185185185,51.85185185185185,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,efficientnetcsi,ok,0.737037037037037,73.70370370370371,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,visiontransformercsi,ok,0.6074074074074074,60.74074074074074,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,mambacsi,ok,0.6518518518518519,65.18518518518519,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,graphneuralcsi,ok,0.174074074074074,17.407407407407398,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,that,ok,0.7222222222222222,72.22222222222221,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,csitime,ok,0.8296296296296296,82.96296296296296,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,pa_csi,ok,0.7111111111111111,71.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,wiflexformer,ok,0.6111111111111112,61.111111111111114,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,attentiongru,ok,0.4925925925925926,49.25925925925926,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,ei,ok,0.7296296296296296,72.96296296296296,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,gesture_recognition,fewsense,ok,0.6148148148148148,61.48148148148148,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,csimodel,ok,0.5666666666666667,56.666666666666664,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,mlpmodel,ok,0.5592592592592592,55.925925925925924,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,cnn1dmodel,ok,0.5222222222222223,52.22222222222223,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,cnn2dmodel,ok,0.4111111111111111,41.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,resnet1d,ok,0.762962962962963,76.29629629629629,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,resnet2d,ok,0.3888888888888889,38.88888888888889,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,bilstmattention,ok,0.6,60.0,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,efficientnetcsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,visiontransformercsi,failed,,,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,mambacsi,ok,0.6962962962962963,69.62962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,graphneuralcsi,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,that,ok,0.7185185185185186,71.85185185185186,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,csitime,ok,0.8740740740740741,87.4074074074074,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,pa_csi,ok,0.7111111111111111,71.11111111111111,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,wiflexformer,ok,0.7222222222222222,72.22222222222221,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,attentiongru,ok,0.7851851851851852,78.51851851851852,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,ei,ok,0.7222222222222222,72.22222222222221,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,activity_detection,fewsense,ok,0.3407407407407407,34.07407407407407,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,csimodel,ok,0.6518518518518519,65.18518518518519,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,mlpmodel,ok,0.6851851851851852,68.51851851851852,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,cnn1dmodel,ok,0.5592592592592592,55.925925925925924,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,cnn2dmodel,ok,0.3851851851851852,38.51851851851852,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,lstmmodel,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,resnet1d,ok,0.737037037037037,73.70370370370371,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,resnet2d,ok,0.7,70.0,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,bilstmattention,ok,0.5518518518518518,55.18518518518518,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,efficientnetcsi,ok,0.6518518518518519,65.18518518518519,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,visiontransformercsi,ok,0.4962962962962963,49.629629629629626,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,mambacsi,ok,0.7074074074074074,70.74074074074073,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,graphneuralcsi,ok,0.1666666666666666,16.66666666666666,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,that,ok,0.7851851851851852,78.51851851851852,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,csitime,ok,0.8814814814814815,88.14814814814815,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,pa_csi,ok,0.7407407407407407,74.07407407407408,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,wiflexformer,ok,0.6333333333333333,63.33333333333333,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,attentiongru,ok,0.662962962962963,66.2962962962963,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,ei,ok,0.8222222222222222,82.22222222222221,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
ElderAL,localization,fewsense,ok,0.3592592592592593,35.92592592592593,SDP/test_elderAL/result/preset_tests/source_action_position_all_presets_models_summary.csv
