dataset,combo_index,combo_id,combo_name,model,status,best_val_acc,test_acc,denoise,outliers,calibrate,normalize,interpolate,pipeline_steps,output_dir,duration_sec,error,test_acc_pct,interpolate_method
Widar,257,widar_257,hampel_w5_s3+iqr+linear+z-score+linear15,mlpmodel,ok,0.7159420289855072,0.696969696969697,hampel_w5_s3,iqr,linear,z-score,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_257+hampel_w5_s3+iqr+linear+z-score+linear15+mlpmodel,1586.78,,69.6969696969697,linear
Widar,258,widar_258,hampel_w5_s3+iqr+linear+z-score+cubic15,mlpmodel,ok,0.7207729468599033,0.6989898989898989,hampel_w5_s3,iqr,linear,z-score,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_258+hampel_w5_s3+iqr+linear+z-score+cubic15+mlpmodel,2113.98,,69.8989898989899,cubic
Widar,259,widar_259,hampel_w5_s3+iqr+linear+z-score+nearest15,mlpmodel,ok,0.7227053140096618,0.7191919191919192,hampel_w5_s3,iqr,linear,z-score,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_259+hampel_w5_s3+iqr+linear+z-score+nearest15+mlpmodel,1498.59,,71.91919191919192,nearest
Widar,260,widar_260,hampel_w5_s3+iqr+linear+z-score+decimate15,mlpmodel,ok,0.7053140096618357,0.6737373737373737,hampel_w5_s3,iqr,linear,z-score,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_260+hampel_w5_s3+iqr+linear+z-score+decimate15+mlpmodel,1209.02,,67.37373737373737,decimate
Widar,261,widar_261,hampel_w5_s3+iqr+linear+min-max+linear15,mlpmodel,ok,0.6695652173913044,0.6383838383838384,hampel_w5_s3,iqr,linear,min-max,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_261+hampel_w5_s3+iqr+linear+min-max+linear15+mlpmodel,1568.83,,63.83838383838384,linear
Widar,262,widar_262,hampel_w5_s3+iqr+linear+min-max+cubic15,mlpmodel,ok,0.6473429951690821,0.6181818181818182,hampel_w5_s3,iqr,linear,min-max,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_262+hampel_w5_s3+iqr+linear+min-max+cubic15+mlpmodel,2112.63,,61.81818181818181,cubic
Widar,263,widar_263,hampel_w5_s3+iqr+linear+min-max+nearest15,mlpmodel,ok,0.6714975845410628,0.6484848484848484,hampel_w5_s3,iqr,linear,min-max,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_263+hampel_w5_s3+iqr+linear+min-max+nearest15+mlpmodel,1504.83,,64.84848484848484,nearest
Widar,264,widar_264,hampel_w5_s3+iqr+linear+min-max+decimate15,mlpmodel,ok,0.646376811594203,0.6303030303030303,hampel_w5_s3,iqr,linear,min-max,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_264+hampel_w5_s3+iqr+linear+min-max+decimate15+mlpmodel,1210.06,,63.030303030303024,decimate
Widar,265,widar_265,hampel_w5_s3+iqr+polynomial_d3+z-score+linear15,mlpmodel,ok,0.7014492753623189,0.693939393939394,hampel_w5_s3,iqr,polynomial_d3,z-score,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_265+hampel_w5_s3+iqr+polynomial_d3+z-score+linear15+mlpmodel,1569.43,,69.39393939393939,linear
Widar,266,widar_266,hampel_w5_s3+iqr+polynomial_d3+z-score+cubic15,mlpmodel,ok,0.7111111111111111,0.6888888888888889,hampel_w5_s3,iqr,polynomial_d3,z-score,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_266+hampel_w5_s3+iqr+polynomial_d3+z-score+cubic15+mlpmodel,2113.36,,68.88888888888889,cubic
Widar,267,widar_267,hampel_w5_s3+iqr+polynomial_d3+z-score+nearest15,mlpmodel,ok,0.7217391304347827,0.6777777777777778,hampel_w5_s3,iqr,polynomial_d3,z-score,nearest15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_267+hampel_w5_s3+iqr+polynomial_d3+z-score+nearest15+mlpmodel,1487.57,,67.77777777777779,nearest
Widar,268,widar_268,hampel_w5_s3+iqr+polynomial_d3+z-score+decimate15,mlpmodel,ok,0.693719806763285,0.6626262626262627,hampel_w5_s3,iqr,polynomial_d3,z-score,decimate15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_268+hampel_w5_s3+iqr+polynomial_d3+z-score+decimate15+mlpmodel,1193.56,,66.26262626262627,decimate
Widar,269,widar_269,hampel_w5_s3+iqr+polynomial_d3+min-max+linear15,mlpmodel,ok,0.6695652173913044,0.6292929292929293,hampel_w5_s3,iqr,polynomial_d3,min-max,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_269+hampel_w5_s3+iqr+polynomial_d3+min-max+linear15+mlpmodel,1566.42,,62.929292929292934,linear
Widar,270,widar_270,hampel_w5_s3+iqr+polynomial_d3+min-max+cubic15,mlpmodel,ok,0.6589371980676328,0.6353535353535353,hampel_w5_s3,iqr,polynomial_d3,min-max,cubic15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_270+hampel_w5_s3+iqr+polynomial_d3+min-max+cubic15+mlpmodel,2111.32,,63.535353535353536,cubic
Widar,271,widar_271,hampel_w5_s3+iqr+polynomial_d3+min-max+nearest15,mlpmodel,ok,0.6743961352657004,0.6262626262626263,hampel_w5_s3,iqr,polynomial_d3,min-max,nearest15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_271+hampel_w5_s3+iqr+polynomial_d3+min-max+nearest15+mlpmodel,1485.86,,62.62626262626263,nearest
Widar,272,widar_272,hampel_w5_s3+iqr+polynomial_d3+min-max+decimate15,mlpmodel,ok,0.663768115942029,0.6181818181818182,hampel_w5_s3,iqr,polynomial_d3,min-max,decimate15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_272+hampel_w5_s3+iqr+polynomial_d3+min-max+decimate15+mlpmodel,1191.6,,61.81818181818181,decimate
Widar,273,widar_273,hampel_w5_s3+iqr+stc+z-score+linear15,mlpmodel,ok,0.7198067632850241,0.704040404040404,hampel_w5_s3,iqr,stc,z-score,linear15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_273+hampel_w5_s3+iqr+stc+z-score+linear15+mlpmodel,1565.13,,70.4040404040404,linear
Widar,274,widar_274,hampel_w5_s3+iqr+stc+z-score+cubic15,mlpmodel,ok,0.7159420289855072,0.696969696969697,hampel_w5_s3,iqr,stc,z-score,cubic15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_274+hampel_w5_s3+iqr+stc+z-score+cubic15+mlpmodel,2118.74,,69.6969696969697,cubic
Widar,275,widar_275,hampel_w5_s3+iqr+stc+z-score+nearest15,mlpmodel,ok,0.7207729468599033,0.7191919191919192,hampel_w5_s3,iqr,stc,z-score,nearest15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_275+hampel_w5_s3+iqr+stc+z-score+nearest15+mlpmodel,1486.59,,71.91919191919192,nearest
Widar,276,widar_276,hampel_w5_s3+iqr+stc+z-score+decimate15,mlpmodel,ok,0.7091787439613526,0.6696969696969697,hampel_w5_s3,iqr,stc,z-score,decimate15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_276+hampel_w5_s3+iqr+stc+z-score+decimate15+mlpmodel,1188.85,,66.96969696969697,decimate
Widar,277,widar_277,hampel_w5_s3+iqr+stc+min-max+linear15,mlpmodel,ok,0.6676328502415458,0.6343434343434343,hampel_w5_s3,iqr,stc,min-max,linear15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_277+hampel_w5_s3+iqr+stc+min-max+linear15+mlpmodel,1576.23,,63.43434343434343,linear
Widar,278,widar_278,hampel_w5_s3+iqr+stc+min-max+cubic15,mlpmodel,ok,0.6695652173913044,0.6414141414141414,hampel_w5_s3,iqr,stc,min-max,cubic15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_278+hampel_w5_s3+iqr+stc+min-max+cubic15+mlpmodel,2120.71,,64.14141414141415,cubic
Widar,279,widar_279,hampel_w5_s3+iqr+stc+min-max+nearest15,mlpmodel,ok,0.6492753623188406,0.6414141414141414,hampel_w5_s3,iqr,stc,min-max,nearest15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_279+hampel_w5_s3+iqr+stc+min-max+nearest15+mlpmodel,1486.88,,64.14141414141415,nearest
Widar,280,widar_280,hampel_w5_s3+iqr+stc+min-max+decimate15,mlpmodel,ok,0.6473429951690821,0.6282828282828283,hampel_w5_s3,iqr,stc,min-max,decimate15,"{""calibrate"": {""method"": ""stc""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_280+hampel_w5_s3+iqr+stc+min-max+decimate15+mlpmodel,1184.04,,62.82828282828283,decimate
Widar,281,widar_281,hampel_w5_s3+iqr+robust+z-score+linear15,mlpmodel,ok,0.6541062801932367,0.6484848484848484,hampel_w5_s3,iqr,robust,z-score,linear15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_281+hampel_w5_s3+iqr+robust+z-score+linear15+mlpmodel,1575.66,,64.84848484848484,linear
Widar,282,widar_282,hampel_w5_s3+iqr+robust+z-score+cubic15,mlpmodel,ok,0.6502415458937197,0.6383838383838384,hampel_w5_s3,iqr,robust,z-score,cubic15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_282+hampel_w5_s3+iqr+robust+z-score+cubic15+mlpmodel,2121.07,,63.83838383838384,cubic
Widar,283,widar_283,hampel_w5_s3+iqr+robust+z-score+nearest15,mlpmodel,ok,0.6647342995169082,0.6262626262626263,hampel_w5_s3,iqr,robust,z-score,nearest15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_283+hampel_w5_s3+iqr+robust+z-score+nearest15+mlpmodel,1482.71,,62.62626262626263,nearest
Widar,284,widar_284,hampel_w5_s3+iqr+robust+z-score+decimate15,mlpmodel,ok,0.6434782608695652,0.6161616161616161,hampel_w5_s3,iqr,robust,z-score,decimate15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_284+hampel_w5_s3+iqr+robust+z-score+decimate15+mlpmodel,1187.81,,61.61616161616161,decimate
Widar,285,widar_285,hampel_w5_s3+iqr+robust+min-max+linear15,mlpmodel,ok,0.5816425120772947,0.5555555555555556,hampel_w5_s3,iqr,robust,min-max,linear15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_285+hampel_w5_s3+iqr+robust+min-max+linear15+mlpmodel,1574.11,,55.55555555555556,linear
Widar,286,widar_286,hampel_w5_s3+iqr+robust+min-max+cubic15,mlpmodel,ok,0.5806763285024155,0.5636363636363636,hampel_w5_s3,iqr,robust,min-max,cubic15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_286+hampel_w5_s3+iqr+robust+min-max+cubic15+mlpmodel,2114.0,,56.36363636363636,cubic
Widar,287,widar_287,hampel_w5_s3+iqr+robust+min-max+nearest15,mlpmodel,ok,0.5806763285024155,0.5787878787878787,hampel_w5_s3,iqr,robust,min-max,nearest15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_287+hampel_w5_s3+iqr+robust+min-max+nearest15+mlpmodel,1479.55,,57.878787878787875,nearest
Widar,288,widar_288,hampel_w5_s3+iqr+robust+min-max+decimate15,mlpmodel,ok,0.5661835748792271,0.5515151515151515,hampel_w5_s3,iqr,robust,min-max,decimate15,"{""calibrate"": {""method"": ""robust""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 1.5, ""method"": ""iqr""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_288+hampel_w5_s3+iqr+robust+min-max+decimate15+mlpmodel,1189.73,,55.15151515151515,decimate
Widar,289,widar_289,hampel_w5_s3+outlier_z-score+linear+z-score+linear15,mlpmodel,ok,0.706280193236715,0.701010101010101,hampel_w5_s3,outlier_z-score,linear,z-score,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_289+hampel_w5_s3+outlier_z-score+linear+z-score+linear15+mlpmodel,1550.32,,70.1010101010101,linear
Widar,290,widar_290,hampel_w5_s3+outlier_z-score+linear+z-score+cubic15,mlpmodel,ok,0.7178743961352657,0.7181818181818181,hampel_w5_s3,outlier_z-score,linear,z-score,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_290+hampel_w5_s3+outlier_z-score+linear+z-score+cubic15+mlpmodel,2107.93,,71.81818181818181,cubic
Widar,291,widar_291,hampel_w5_s3+outlier_z-score+linear+z-score+nearest15,mlpmodel,ok,0.7149758454106281,0.7313131313131314,hampel_w5_s3,outlier_z-score,linear,z-score,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_291+hampel_w5_s3+outlier_z-score+linear+z-score+nearest15+mlpmodel,1486.88,,73.13131313131314,nearest
Widar,292,widar_292,hampel_w5_s3+outlier_z-score+linear+z-score+decimate15,mlpmodel,ok,0.7053140096618357,0.6767676767676768,hampel_w5_s3,outlier_z-score,linear,z-score,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_292+hampel_w5_s3+outlier_z-score+linear+z-score+decimate15+mlpmodel,1202.73,,67.67676767676768,decimate
Widar,293,widar_293,hampel_w5_s3+outlier_z-score+linear+min-max+linear15,mlpmodel,ok,0.6357487922705314,0.6373737373737374,hampel_w5_s3,outlier_z-score,linear,min-max,linear15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_293+hampel_w5_s3+outlier_z-score+linear+min-max+linear15+mlpmodel,1560.64,,63.73737373737374,linear
Widar,294,widar_294,hampel_w5_s3+outlier_z-score+linear+min-max+cubic15,mlpmodel,ok,0.6521739130434783,0.6393939393939394,hampel_w5_s3,outlier_z-score,linear,min-max,cubic15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""cubic"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_294+hampel_w5_s3+outlier_z-score+linear+min-max+cubic15+mlpmodel,2117.48,,63.93939393939394,cubic
Widar,295,widar_295,hampel_w5_s3+outlier_z-score+linear+min-max+nearest15,mlpmodel,ok,0.6357487922705314,0.6272727272727273,hampel_w5_s3,outlier_z-score,linear,min-max,nearest15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""nearest"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_295+hampel_w5_s3+outlier_z-score+linear+min-max+nearest15+mlpmodel,1502.03,,62.727272727272734,nearest
Widar,296,widar_296,hampel_w5_s3+outlier_z-score+linear+min-max+decimate15,mlpmodel,ok,0.6347826086956522,0.6181818181818182,hampel_w5_s3,outlier_z-score,linear,min-max,decimate15,"{""calibrate"": {""method"": ""linear""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""decimate"", ""target_K"": 15}, ""normalize"": {""method"": ""min-max""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_296+hampel_w5_s3+outlier_z-score+linear+min-max+decimate15+mlpmodel,1206.8,,61.81818181818181,decimate
Widar,297,widar_297,hampel_w5_s3+outlier_z-score+polynomial_d3+z-score+linear15,mlpmodel,ok,0.6956521739130435,0.6747474747474748,hampel_w5_s3,outlier_z-score,polynomial_d3,z-score,linear15,"{""calibrate"": {""degree"": 3, ""method"": ""polynomial""}, ""denoise"": {""method"": ""hampel"", ""n_sigma"": 3.0, ""window_size"": 5}, ""interpolate"": {""method"": ""linear"", ""target_K"": 15}, ""normalize"": {""method"": ""z-score""}, ""outliers"": {""factor"": 3.0, ""method"": ""z-score""}}",/home/test/bupt_hjk/SDP/test_wider/result/full_tests_new/widar_297+hampel_w5_s3+outlier_z-score+polynomial_d3+z-score+linear15+mlpmodel,1577.24,,67.47474747474747,linear
