dataset,preset,model,status,best_val_acc,test_acc,output_dir,error,test_acc_pct
XRF55,robust,mlpmodel,ok,90.3030303030303,0.8454545454545455,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+mlpmodel,,84.54545454545455
XRF55,robust,cnn1dmodel,ok,88.03030303030303,0.7984848484848485,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+cnn1dmodel,,79.84848484848484
XRF55,robust,lstmmodel,ok,25.151515151515152,0.2196969696969697,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+lstmmodel,,21.96969696969697
XRF55,robust,resnet1d,ok,90.0,0.8378787878787879,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+resnet1d,,83.78787878787878
XRF55,robust,resnet2d,ok,85.75757575757575,0.793939393939394,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+resnet2d,,79.39393939393939
XRF55,robust,bilstmattention,ok,86.96969696969697,0.7893939393939394,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+bilstmattention,,78.93939393939394
XRF55,robust,that,ok,82.27272727272727,0.7712121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+that,,77.12121212121212
XRF55,robust,csitime,ok,88.48484848484848,0.8181818181818182,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+csitime,,81.81818181818183
XRF55,robust,pa_csi,ok,84.54545454545455,0.7833333333333333,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+pa_csi,,78.33333333333333
XRF55,robust,wiflexformer,ok,85.9090909090909,0.8121212121212121,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+wiflexformer,,81.21212121212122
XRF55,robust,attentiongru,ok,59.54545454545455,0.5636363636363636,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+attentiongru,,56.36363636363636
XRF55,robust,ei,ok,87.72727272727273,0.8136363636363636,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+ei,,81.36363636363636
XRF55,robust,fewsense,ok,83.03030303030303,0.7742424242424243,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+robust+fewsense,,77.42424242424242
XRF55,gesture_recognition,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+cnn2dmodel,skipped_by_config,
XRF55,gesture_recognition,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+efficientnetcsi,skipped_by_config,
XRF55,gesture_recognition,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+visiontransformercsi,skipped_by_config,
XRF55,gesture_recognition,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+mambacsi,skipped_by_config,
XRF55,gesture_recognition,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+graphneuralcsi,skipped_by_config,
XRF55,gesture_recognition,csimodel,ok,87.72727272727273,0.7984848484848485,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+csimodel,,79.84848484848484
XRF55,gesture_recognition,mlpmodel,ok,89.84848484848484,0.8303030303030303,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+mlpmodel,,83.03030303030303
XRF55,gesture_recognition,cnn1dmodel,ok,88.63636363636364,0.8242424242424242,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+cnn1dmodel,,82.42424242424242
XRF55,gesture_recognition,lstmmodel,ok,22.727272727272727,0.2121212121212121,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+lstmmodel,,21.21212121212121
XRF55,gesture_recognition,resnet1d,ok,90.9090909090909,0.8363636363636363,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+resnet1d,,83.63636363636363
XRF55,gesture_recognition,resnet2d,ok,86.21212121212122,0.7954545454545454,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+resnet2d,,79.54545454545455
XRF55,gesture_recognition,bilstmattention,ok,87.72727272727273,0.793939393939394,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+bilstmattention,,79.39393939393939
XRF55,gesture_recognition,that,ok,80.75757575757575,0.7818181818181819,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+that,,78.18181818181819
XRF55,gesture_recognition,csitime,ok,88.63636363636364,0.8196969696969697,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+csitime,,81.96969696969697
XRF55,gesture_recognition,pa_csi,ok,82.72727272727273,0.7712121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+pa_csi,,77.12121212121212
XRF55,gesture_recognition,wiflexformer,ok,86.36363636363636,0.8212121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+wiflexformer,,82.12121212121211
XRF55,gesture_recognition,attentiongru,ok,59.24242424242424,0.5742424242424242,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+attentiongru,,57.42424242424242
XRF55,gesture_recognition,ei,ok,89.39393939393939,0.8242424242424242,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+ei,,82.42424242424242
XRF55,gesture_recognition,fewsense,ok,83.48484848484848,0.8,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+gesture_recognition+fewsense,,80.0
XRF55,activity_detection,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+cnn2dmodel,skipped_by_config,
XRF55,activity_detection,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+efficientnetcsi,skipped_by_config,
XRF55,activity_detection,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+visiontransformercsi,skipped_by_config,
XRF55,activity_detection,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+mambacsi,skipped_by_config,
XRF55,activity_detection,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+graphneuralcsi,skipped_by_config,
XRF55,activity_detection,csimodel,ok,87.87878787878788,0.7984848484848485,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+csimodel,,79.84848484848484
XRF55,activity_detection,mlpmodel,ok,89.39393939393939,0.8318181818181818,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+mlpmodel,,83.18181818181817
XRF55,activity_detection,cnn1dmodel,ok,88.63636363636364,0.8212121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+cnn1dmodel,,82.12121212121211
XRF55,activity_detection,lstmmodel,ok,24.393939393939394,0.2106060606060606,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+lstmmodel,,21.06060606060606
XRF55,activity_detection,resnet1d,ok,90.9090909090909,0.8318181818181818,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+resnet1d,,83.18181818181817
XRF55,activity_detection,resnet2d,ok,86.66666666666667,0.7909090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+resnet2d,,79.0909090909091
XRF55,activity_detection,bilstmattention,ok,86.96969696969697,0.8151515151515152,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+bilstmattention,,81.51515151515152
XRF55,activity_detection,that,ok,80.75757575757575,0.7757575757575758,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+that,,77.57575757575758
XRF55,activity_detection,csitime,ok,88.93939393939394,0.8121212121212121,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+csitime,,81.21212121212122
XRF55,activity_detection,pa_csi,ok,84.39393939393939,0.7636363636363637,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+pa_csi,,76.36363636363637
XRF55,activity_detection,wiflexformer,ok,85.75757575757575,0.8015151515151515,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+wiflexformer,,80.15151515151516
XRF55,activity_detection,attentiongru,ok,59.84848484848485,0.5787878787878787,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+attentiongru,,57.878787878787875
XRF55,activity_detection,ei,ok,88.78787878787878,0.8469696969696969,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+ei,,84.69696969696969
XRF55,activity_detection,fewsense,ok,83.33333333333333,0.7833333333333333,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+activity_detection+fewsense,,78.33333333333333
XRF55,localization,cnn2dmodel,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+cnn2dmodel,skipped_by_config,
XRF55,localization,efficientnetcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+efficientnetcsi,skipped_by_config,
XRF55,localization,visiontransformercsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+visiontransformercsi,skipped_by_config,
XRF55,localization,mambacsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+mambacsi,skipped_by_config,
XRF55,localization,graphneuralcsi,skipped,,,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+graphneuralcsi,skipped_by_config,
XRF55,localization,csimodel,ok,87.42424242424242,0.8106060606060606,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+csimodel,,81.06060606060606
XRF55,localization,mlpmodel,ok,86.36363636363636,0.8151515151515152,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+mlpmodel,,81.51515151515152
XRF55,localization,cnn1dmodel,ok,83.48484848484848,0.7954545454545454,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+cnn1dmodel,,79.54545454545455
XRF55,localization,lstmmodel,ok,22.12121212121212,0.2212121212121212,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+lstmmodel,,22.121212121212118
XRF55,localization,resnet1d,ok,91.66666666666669,0.8409090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+resnet1d,,84.0909090909091
XRF55,localization,resnet2d,ok,81.66666666666667,0.7439393939393939,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+resnet2d,,74.39393939393939
XRF55,localization,bilstmattention,ok,86.66666666666667,0.7924242424242425,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+bilstmattention,,79.24242424242425
XRF55,localization,that,ok,79.39393939393939,0.7772727272727272,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+that,,77.72727272727272
XRF55,localization,csitime,ok,90.6060606060606,0.8257575757575758,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+csitime,,82.57575757575758
XRF55,localization,pa_csi,ok,81.36363636363636,0.759090909090909,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+pa_csi,,75.9090909090909
XRF55,localization,wiflexformer,ok,87.42424242424242,0.8090909090909091,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+wiflexformer,,80.9090909090909
XRF55,localization,attentiongru,ok,66.66666666666667,0.5969696969696969,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+attentiongru,,59.696969696969695
XRF55,localization,ei,ok,89.24242424242425,0.8348484848484848,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+ei,,83.48484848484848
XRF55,localization,fewsense,ok,78.33333333333333,0.7560606060606061,/home/test/bupt_hjk/test_xrf55/result/train_norm_nosplit_repetition+localization+fewsense,,75.60606060606061
ElderAL,high_quality,csimodel,ok,73.40823970037454,0.6370370370370371,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+csimodel,,63.70370370370371
ElderAL,high_quality,mlpmodel,ok,53.93258426966292,0.5666666666666667,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+mlpmodel,,56.666666666666664
ElderAL,high_quality,cnn1dmodel,ok,64.7940074906367,0.5111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+cnn1dmodel,,51.11111111111111
ElderAL,high_quality,cnn2dmodel,ok,41.01123595505618,0.4185185185185185,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+cnn2dmodel,,41.85185185185185
ElderAL,high_quality,lstmmodel,ok,17.228464419475657,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+lstmmodel,,16.66666666666666
ElderAL,high_quality,resnet1d,ok,83.70786516853933,0.7481481481481481,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+resnet1d,,74.81481481481481
ElderAL,high_quality,resnet2d,ok,45.88014981273408,0.4703703703703704,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+resnet2d,,47.03703703703704
ElderAL,high_quality,bilstmattention,ok,64.04494382022472,0.6222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+bilstmattention,,62.22222222222222
ElderAL,high_quality,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 840.00 MiB. GPU 0 has a total capacity of 79.25 GiB of which 291.25 MiB is free. Including non-PyTorch memory, this process has 78.95 GiB memory in use. Of the allocated memory 78.33 GiB is allocated by PyTorch, and 114.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,high_quality,visiontransformercsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+visiontransformercsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 50.01 GiB. GPU 0 has a total capacity of 79.25 GiB of which 26.59 GiB is free. Including non-PyTorch memory, this process has 52.64 GiB memory in use. Of the allocated memory 52.04 GiB is allocated by PyTorch, and 91.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,high_quality,mambacsi,ok,65.35580524344569,0.6555555555555556,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+mambacsi,,65.55555555555556
ElderAL,high_quality,graphneuralcsi,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+graphneuralcsi,,16.66666666666666
ElderAL,high_quality,that,ok,78.46441947565543,0.8,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+that,,80.0
ElderAL,high_quality,csitime,ok,92.50936329588016,0.9148148148148147,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+csitime,,91.48148148148148
ElderAL,high_quality,pa_csi,ok,71.16104868913858,0.7111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+pa_csi,,71.11111111111111
ElderAL,high_quality,wiflexformer,ok,80.1498127340824,0.7481481481481481,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+wiflexformer,,74.81481481481481
ElderAL,high_quality,attentiongru,ok,88.95131086142322,0.7962962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+attentiongru,,79.62962962962963
ElderAL,high_quality,ei,ok,75.84269662921348,0.6888888888888889,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+ei,,68.88888888888889
ElderAL,high_quality,fewsense,ok,31.83520599250936,0.3148148148148148,/home/test/bupt_hjk/test_elderAL/result/source_action_position+high_quality+fewsense,,31.48148148148148
ElderAL,fast,csimodel,ok,69.10112359550561,0.6,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+csimodel,,60.0
ElderAL,fast,mlpmodel,ok,50.18726591760299,0.5555555555555556,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+mlpmodel,,55.55555555555556
ElderAL,fast,cnn1dmodel,ok,55.243445692883896,0.6444444444444445,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+cnn1dmodel,,64.44444444444444
ElderAL,fast,cnn2dmodel,ok,43.07116104868914,0.4629629629629629,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+cnn2dmodel,,46.29629629629629
ElderAL,fast,lstmmodel,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+lstmmodel,,16.66666666666666
ElderAL,fast,resnet1d,ok,85.58052434456928,0.762962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+resnet1d,,76.29629629629629
ElderAL,fast,resnet2d,ok,44.7565543071161,0.4666666666666667,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+resnet2d,,46.666666666666664
ElderAL,fast,bilstmattention,ok,67.41573033707866,0.6074074074074074,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+bilstmattention,,60.74074074074074
ElderAL,fast,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 840.00 MiB. GPU 0 has a total capacity of 79.25 GiB of which 311.25 MiB is free. Including non-PyTorch memory, this process has 78.93 GiB memory in use. Of the allocated memory 78.33 GiB is allocated by PyTorch, and 94.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,fast,visiontransformercsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+visiontransformercsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 50.01 GiB. GPU 0 has a total capacity of 79.25 GiB of which 26.59 GiB is free. Including non-PyTorch memory, this process has 52.64 GiB memory in use. Of the allocated memory 52.04 GiB is allocated by PyTorch, and 91.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,fast,mambacsi,ok,69.28838951310861,0.7777777777777778,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+mambacsi,,77.77777777777779
ElderAL,fast,graphneuralcsi,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+graphneuralcsi,,16.66666666666666
ElderAL,fast,that,ok,74.90636704119851,0.7777777777777778,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+that,,77.77777777777779
ElderAL,fast,csitime,ok,85.3932584269663,0.825925925925926,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+csitime,,82.5925925925926
ElderAL,fast,pa_csi,ok,80.71161048689139,0.7222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+pa_csi,,72.22222222222221
ElderAL,fast,wiflexformer,ok,77.34082397003745,0.737037037037037,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+wiflexformer,,73.70370370370371
ElderAL,fast,attentiongru,ok,84.08239700374531,0.7962962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+attentiongru,,79.62962962962963
ElderAL,fast,ei,ok,65.54307116104869,0.5888888888888889,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+ei,,58.88888888888889
ElderAL,fast,fewsense,ok,31.64794007490637,0.3333333333333333,/home/test/bupt_hjk/test_elderAL/result/source_action_position+fast+fewsense,,33.33333333333333
ElderAL,robust,csimodel,ok,64.04494382022472,0.6,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+csimodel,,60.0
ElderAL,robust,mlpmodel,ok,47.752808988764045,0.5148148148148148,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+mlpmodel,,51.48148148148148
ElderAL,robust,cnn1dmodel,ok,58.42696629213483,0.5777777777777777,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+cnn1dmodel,,57.77777777777777
ElderAL,robust,cnn2dmodel,ok,46.441947565543074,0.437037037037037,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+cnn2dmodel,,43.7037037037037
ElderAL,robust,lstmmodel,ok,16.853932584269664,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+lstmmodel,,16.66666666666666
ElderAL,robust,resnet1d,ok,75.65543071161049,0.7111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+resnet1d,,71.11111111111111
ElderAL,robust,resnet2d,ok,44.38202247191011,0.4296296296296296,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+resnet2d,,42.96296296296296
ElderAL,robust,bilstmattention,ok,58.80149812734082,0.5851851851851851,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+bilstmattention,,58.51851851851851
ElderAL,robust,efficientnetcsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+efficientnetcsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 840.00 MiB. GPU 0 has a total capacity of 79.25 GiB of which 311.25 MiB is free. Including non-PyTorch memory, this process has 78.93 GiB memory in use. Of the allocated memory 78.33 GiB is allocated by PyTorch, and 94.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,robust,visiontransformercsi,failed,,,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+visiontransformercsi,"OutOfMemoryError('CUDA out of memory. Tried to allocate 50.01 GiB. GPU 0 has a total capacity of 79.25 GiB of which 26.59 GiB is free. Including non-PyTorch memory, this process has 52.64 GiB memory in use. Of the allocated memory 52.04 GiB is allocated by PyTorch, and 91.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)')",
ElderAL,robust,mambacsi,ok,68.72659176029963,0.6555555555555556,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+mambacsi,,65.55555555555556
ElderAL,robust,graphneuralcsi,ok,20.0374531835206,0.1925925925925926,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+graphneuralcsi,,19.25925925925926
ElderAL,robust,that,ok,74.90636704119851,0.7592592592592593,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+that,,75.92592592592592
ElderAL,robust,csitime,ok,88.20224719101124,0.8555555555555555,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+csitime,,85.55555555555556
ElderAL,robust,pa_csi,ok,76.96629213483146,0.7333333333333333,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+pa_csi,,73.33333333333333
ElderAL,robust,wiflexformer,ok,80.33707865168539,0.7296296296296296,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+wiflexformer,,72.96296296296296
ElderAL,robust,attentiongru,ok,82.77153558052434,0.7407407407407407,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+attentiongru,,74.07407407407408
ElderAL,robust,ei,ok,78.08988764044943,0.6962962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+ei,,69.62962962962963
ElderAL,robust,fewsense,ok,32.77153558052434,0.3148148148148148,/home/test/bupt_hjk/test_elderAL/result/source_action_position+robust+fewsense,,31.48148148148148
ElderAL,gesture_recognition,csimodel,ok,76.59176029962546,0.7296296296296296,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+csimodel,,72.96296296296296
ElderAL,gesture_recognition,mlpmodel,ok,73.40823970037454,0.7074074074074074,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+mlpmodel,,70.74074074074073
ElderAL,gesture_recognition,cnn1dmodel,ok,76.21722846441948,0.8333333333333334,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+cnn1dmodel,,83.33333333333334
ElderAL,gesture_recognition,cnn2dmodel,ok,36.89138576779026,0.362962962962963,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+cnn2dmodel,,36.2962962962963
ElderAL,gesture_recognition,lstmmodel,ok,17.228464419475657,0.1666666666666666,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+lstmmodel,,16.66666666666666
ElderAL,gesture_recognition,resnet1d,ok,82.02247191011236,0.7111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+resnet1d,,71.11111111111111
ElderAL,gesture_recognition,resnet2d,ok,85.0187265917603,0.8074074074074075,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+resnet2d,,80.74074074074075
ElderAL,gesture_recognition,bilstmattention,ok,60.674157303370784,0.5185185185185185,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+bilstmattention,,51.85185185185185
ElderAL,gesture_recognition,efficientnetcsi,ok,77.90262172284645,0.737037037037037,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+efficientnetcsi,,73.70370370370371
ElderAL,gesture_recognition,visiontransformercsi,ok,67.41573033707866,0.6074074074074074,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+visiontransformercsi,,60.74074074074074
ElderAL,gesture_recognition,mambacsi,ok,74.90636704119851,0.6518518518518519,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+mambacsi,,65.18518518518519
ElderAL,gesture_recognition,graphneuralcsi,ok,17.228464419475657,0.174074074074074,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+graphneuralcsi,,17.407407407407398
ElderAL,gesture_recognition,that,ok,80.71161048689139,0.7222222222222222,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+that,,72.22222222222221
ElderAL,gesture_recognition,csitime,ok,86.51685393258427,0.8296296296296296,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+csitime,,82.96296296296296
ElderAL,gesture_recognition,pa_csi,ok,75.09363295880149,0.7111111111111111,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+pa_csi,,71.11111111111111
ElderAL,gesture_recognition,wiflexformer,ok,59.550561797752806,0.6111111111111112,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+wiflexformer,,61.111111111111114
ElderAL,gesture_recognition,attentiongru,ok,59.737827715355806,0.4925925925925926,/home/test/bupt_hjk/test_elderAL/result/source_action_position+gesture_recognition+attentiongru,,49.25925925925926
