dataset,combo_id,model,status,test_acc,test_acc_pct,denoise,outliers,calibrate,normalize,interpolate,interpolation_method,source_file
Widar,widar_123,mlpmodel,ok,0.6161616161616161,61.61616161616161,butterworth_o5_c0.3,outlier_z-score,robust,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_124,mlpmodel,ok,0.6535353535353535,65.35353535353535,butterworth_o5_c0.3,outlier_z-score,robust,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_125,mlpmodel,ok,0.5383838383838384,53.83838383838384,butterworth_o5_c0.3,outlier_z-score,robust,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_126,mlpmodel,ok,0.5535353535353535,55.35353535353536,butterworth_o5_c0.3,outlier_z-score,robust,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_127,mlpmodel,ok,0.5505050505050505,55.05050505050505,butterworth_o5_c0.3,outlier_z-score,robust,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_128,mlpmodel,ok,0.5565656565656566,55.65656565656566,butterworth_o5_c0.3,outlier_z-score,robust,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_129,mlpmodel,ok,0.7505050505050505,75.05050505050505,savgol_w7_p3,iqr,linear,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_130,mlpmodel,ok,0.7606060606060606,76.06060606060606,savgol_w7_p3,iqr,linear,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_131,mlpmodel,ok,0.7555555555555555,75.55555555555556,savgol_w7_p3,iqr,linear,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_132,mlpmodel,ok,0.7646464646464647,76.46464646464646,savgol_w7_p3,iqr,linear,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_133,mlpmodel,ok,0.7090909090909091,70.9090909090909,savgol_w7_p3,iqr,linear,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_134,mlpmodel,ok,0.6898989898989899,68.98989898989899,savgol_w7_p3,iqr,linear,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_135,mlpmodel,ok,0.695959595959596,69.5959595959596,savgol_w7_p3,iqr,linear,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_136,mlpmodel,ok,0.6767676767676768,67.67676767676768,savgol_w7_p3,iqr,linear,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_137,mlpmodel,ok,0.7505050505050505,75.05050505050505,savgol_w7_p3,iqr,polynomial_d3,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_138,mlpmodel,ok,0.7606060606060606,76.06060606060606,savgol_w7_p3,iqr,polynomial_d3,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_139,mlpmodel,ok,0.7424242424242424,74.24242424242425,savgol_w7_p3,iqr,polynomial_d3,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_140,mlpmodel,ok,0.7545454545454545,75.45454545454545,savgol_w7_p3,iqr,polynomial_d3,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_141,mlpmodel,ok,0.7080808080808081,70.8080808080808,savgol_w7_p3,iqr,polynomial_d3,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_142,mlpmodel,ok,0.7272727272727273,72.72727272727273,savgol_w7_p3,iqr,polynomial_d3,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_143,mlpmodel,ok,0.7161616161616161,71.6161616161616,savgol_w7_p3,iqr,polynomial_d3,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_144,mlpmodel,ok,0.696969696969697,69.6969696969697,savgol_w7_p3,iqr,polynomial_d3,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_145,mlpmodel,ok,0.7585858585858586,75.85858585858585,savgol_w7_p3,iqr,stc,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_146,mlpmodel,ok,0.7535353535353535,75.35353535353535,savgol_w7_p3,iqr,stc,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_147,mlpmodel,ok,0.7424242424242424,74.24242424242425,savgol_w7_p3,iqr,stc,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_148,mlpmodel,ok,0.7525252525252525,75.25252525252525,savgol_w7_p3,iqr,stc,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_149,mlpmodel,ok,0.6898989898989899,68.98989898989899,savgol_w7_p3,iqr,stc,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_150,mlpmodel,ok,0.6828282828282828,68.28282828282828,savgol_w7_p3,iqr,stc,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_151,mlpmodel,ok,0.704040404040404,70.4040404040404,savgol_w7_p3,iqr,stc,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_152,mlpmodel,ok,0.695959595959596,69.5959595959596,savgol_w7_p3,iqr,stc,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_153,mlpmodel,ok,0.6191919191919192,61.91919191919192,savgol_w7_p3,iqr,robust,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_154,mlpmodel,ok,0.6181818181818182,61.81818181818181,savgol_w7_p3,iqr,robust,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_155,mlpmodel,ok,0.6343434343434343,63.43434343434343,savgol_w7_p3,iqr,robust,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_156,mlpmodel,ok,0.6444444444444445,64.44444444444444,savgol_w7_p3,iqr,robust,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_157,mlpmodel,ok,0.5414141414141415,54.141414141414145,savgol_w7_p3,iqr,robust,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_158,mlpmodel,ok,0.5292929292929293,52.92929292929293,savgol_w7_p3,iqr,robust,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_159,mlpmodel,ok,0.5484848484848485,54.848484848484844,savgol_w7_p3,iqr,robust,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_160,mlpmodel,ok,0.5444444444444444,54.44444444444444,savgol_w7_p3,iqr,robust,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_161,mlpmodel,ok,0.7515151515151515,75.15151515151514,savgol_w7_p3,outlier_z-score,linear,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_162,mlpmodel,ok,0.7585858585858586,75.85858585858585,savgol_w7_p3,outlier_z-score,linear,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_163,mlpmodel,ok,0.7666666666666667,76.66666666666667,savgol_w7_p3,outlier_z-score,linear,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_164,mlpmodel,ok,0.7616161616161616,76.16161616161617,savgol_w7_p3,outlier_z-score,linear,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_165,mlpmodel,ok,0.7414141414141414,74.14141414141415,savgol_w7_p3,outlier_z-score,linear,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_166,mlpmodel,ok,0.7191919191919192,71.91919191919192,savgol_w7_p3,outlier_z-score,linear,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_167,mlpmodel,ok,0.697979797979798,69.7979797979798,savgol_w7_p3,outlier_z-score,linear,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_168,mlpmodel,ok,0.7232323232323232,72.32323232323232,savgol_w7_p3,outlier_z-score,linear,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_169,mlpmodel,ok,0.7494949494949495,74.94949494949495,savgol_w7_p3,outlier_z-score,polynomial_d3,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_170,mlpmodel,ok,0.7444444444444445,74.44444444444444,savgol_w7_p3,outlier_z-score,polynomial_d3,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_171,mlpmodel,ok,0.7404040404040404,74.04040404040404,savgol_w7_p3,outlier_z-score,polynomial_d3,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_172,mlpmodel,ok,0.7323232323232324,73.23232323232324,savgol_w7_p3,outlier_z-score,polynomial_d3,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_173,mlpmodel,ok,0.6858585858585858,68.58585858585859,savgol_w7_p3,outlier_z-score,polynomial_d3,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_174,mlpmodel,ok,0.701010101010101,70.1010101010101,savgol_w7_p3,outlier_z-score,polynomial_d3,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_175,mlpmodel,ok,0.6919191919191919,69.1919191919192,savgol_w7_p3,outlier_z-score,polynomial_d3,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_176,mlpmodel,ok,0.6878787878787879,68.78787878787878,savgol_w7_p3,outlier_z-score,polynomial_d3,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_177,mlpmodel,ok,0.7444444444444445,74.44444444444444,savgol_w7_p3,outlier_z-score,stc,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_178,mlpmodel,ok,0.7343434343434343,73.43434343434343,savgol_w7_p3,outlier_z-score,stc,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_179,mlpmodel,ok,0.7505050505050505,75.05050505050505,savgol_w7_p3,outlier_z-score,stc,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_180,mlpmodel,ok,0.7525252525252525,75.25252525252525,savgol_w7_p3,outlier_z-score,stc,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_181,mlpmodel,ok,0.7101010101010101,71.01010101010101,savgol_w7_p3,outlier_z-score,stc,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_182,mlpmodel,ok,0.7171717171717171,71.71717171717171,savgol_w7_p3,outlier_z-score,stc,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_183,mlpmodel,ok,0.7282828282828283,72.82828282828284,savgol_w7_p3,outlier_z-score,stc,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_184,mlpmodel,ok,0.7151515151515152,71.51515151515152,savgol_w7_p3,outlier_z-score,stc,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_185,mlpmodel,ok,0.591919191919192,59.1919191919192,savgol_w7_p3,outlier_z-score,robust,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_186,mlpmodel,ok,0.5878787878787879,58.78787878787879,savgol_w7_p3,outlier_z-score,robust,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_187,mlpmodel,ok,0.6303030303030303,63.030303030303024,savgol_w7_p3,outlier_z-score,robust,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_188,mlpmodel,ok,0.6393939393939394,63.93939393939394,savgol_w7_p3,outlier_z-score,robust,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_189,mlpmodel,ok,0.5222222222222223,52.22222222222223,savgol_w7_p3,outlier_z-score,robust,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_190,mlpmodel,ok,0.5494949494949495,54.94949494949495,savgol_w7_p3,outlier_z-score,robust,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_191,mlpmodel,ok,0.5454545454545454,54.54545454545454,savgol_w7_p3,outlier_z-score,robust,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_192,mlpmodel,ok,0.5474747474747474,54.74747474747475,savgol_w7_p3,outlier_z-score,robust,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_193,mlpmodel,ok,0.7090909090909091,70.9090909090909,bandpass_0.5-50,iqr,linear,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_194,mlpmodel,ok,0.704040404040404,70.4040404040404,bandpass_0.5-50,iqr,linear,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_195,mlpmodel,ok,0.6898989898989899,68.98989898989899,bandpass_0.5-50,iqr,linear,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_196,mlpmodel,ok,0.697979797979798,69.7979797979798,bandpass_0.5-50,iqr,linear,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_197,mlpmodel,ok,0.6777777777777778,67.77777777777779,bandpass_0.5-50,iqr,linear,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_198,mlpmodel,ok,0.6747474747474748,67.47474747474747,bandpass_0.5-50,iqr,linear,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_199,mlpmodel,ok,0.6757575757575758,67.57575757575758,bandpass_0.5-50,iqr,linear,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_200,mlpmodel,ok,0.6696969696969697,66.96969696969697,bandpass_0.5-50,iqr,linear,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_201,mlpmodel,ok,0.704040404040404,70.4040404040404,bandpass_0.5-50,iqr,polynomial_d3,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_202,mlpmodel,ok,0.7070707070707071,70.70707070707071,bandpass_0.5-50,iqr,polynomial_d3,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_203,mlpmodel,ok,0.697979797979798,69.7979797979798,bandpass_0.5-50,iqr,polynomial_d3,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_204,mlpmodel,ok,0.7080808080808081,70.8080808080808,bandpass_0.5-50,iqr,polynomial_d3,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_205,mlpmodel,ok,0.6909090909090909,69.0909090909091,bandpass_0.5-50,iqr,polynomial_d3,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_206,mlpmodel,ok,0.6989898989898989,69.8989898989899,bandpass_0.5-50,iqr,polynomial_d3,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_207,mlpmodel,ok,0.6757575757575758,67.57575757575758,bandpass_0.5-50,iqr,polynomial_d3,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_208,mlpmodel,ok,0.693939393939394,69.39393939393939,bandpass_0.5-50,iqr,polynomial_d3,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_209,mlpmodel,ok,0.696969696969697,69.6969696969697,bandpass_0.5-50,iqr,stc,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_210,mlpmodel,ok,0.704040404040404,70.4040404040404,bandpass_0.5-50,iqr,stc,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_211,mlpmodel,ok,0.695959595959596,69.5959595959596,bandpass_0.5-50,iqr,stc,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_212,mlpmodel,ok,0.693939393939394,69.39393939393939,bandpass_0.5-50,iqr,stc,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_213,mlpmodel,ok,0.6646464646464646,66.46464646464646,bandpass_0.5-50,iqr,stc,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_214,mlpmodel,ok,0.6666666666666666,66.66666666666666,bandpass_0.5-50,iqr,stc,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_215,mlpmodel,ok,0.6646464646464646,66.46464646464646,bandpass_0.5-50,iqr,stc,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_216,mlpmodel,ok,0.6696969696969697,66.96969696969697,bandpass_0.5-50,iqr,stc,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_217,mlpmodel,ok,0.6494949494949495,64.94949494949495,bandpass_0.5-50,iqr,robust,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_218,mlpmodel,ok,0.6333333333333333,63.33333333333333,bandpass_0.5-50,iqr,robust,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_219,mlpmodel,ok,0.6777777777777778,67.77777777777779,bandpass_0.5-50,iqr,robust,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_220,mlpmodel,ok,0.6262626262626263,62.62626262626263,bandpass_0.5-50,iqr,robust,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_221,mlpmodel,ok,0.5747474747474748,57.47474747474748,bandpass_0.5-50,iqr,robust,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_222,mlpmodel,ok,0.5777777777777777,57.77777777777777,bandpass_0.5-50,iqr,robust,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_223,mlpmodel,ok,0.597979797979798,59.79797979797979,bandpass_0.5-50,iqr,robust,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_224,mlpmodel,ok,0.5616161616161616,56.16161616161616,bandpass_0.5-50,iqr,robust,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_225,mlpmodel,ok,0.692929292929293,69.2929292929293,bandpass_0.5-50,outlier_z-score,linear,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_226,mlpmodel,ok,0.703030303030303,70.3030303030303,bandpass_0.5-50,outlier_z-score,linear,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_227,mlpmodel,ok,0.6909090909090909,69.0909090909091,bandpass_0.5-50,outlier_z-score,linear,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_228,mlpmodel,ok,0.695959595959596,69.5959595959596,bandpass_0.5-50,outlier_z-score,linear,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_229,mlpmodel,ok,0.6838383838383838,68.38383838383838,bandpass_0.5-50,outlier_z-score,linear,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_230,mlpmodel,ok,0.6808080808080809,68.08080808080808,bandpass_0.5-50,outlier_z-score,linear,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_231,mlpmodel,ok,0.6909090909090909,69.0909090909091,bandpass_0.5-50,outlier_z-score,linear,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_232,mlpmodel,ok,0.6828282828282828,68.28282828282828,bandpass_0.5-50,outlier_z-score,linear,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_233,mlpmodel,ok,0.695959595959596,69.5959595959596,bandpass_0.5-50,outlier_z-score,polynomial_d3,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_234,mlpmodel,ok,0.706060606060606,70.60606060606061,bandpass_0.5-50,outlier_z-score,polynomial_d3,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_235,mlpmodel,ok,0.6989898989898989,69.8989898989899,bandpass_0.5-50,outlier_z-score,polynomial_d3,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_236,mlpmodel,ok,0.6909090909090909,69.0909090909091,bandpass_0.5-50,outlier_z-score,polynomial_d3,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_237,mlpmodel,ok,0.7,70.0,bandpass_0.5-50,outlier_z-score,polynomial_d3,min-max,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_238,mlpmodel,ok,0.6646464646464646,66.46464646464646,bandpass_0.5-50,outlier_z-score,polynomial_d3,min-max,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_239,mlpmodel,ok,0.6717171717171717,67.17171717171718,bandpass_0.5-50,outlier_z-score,polynomial_d3,min-max,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_240,mlpmodel,ok,0.6777777777777778,67.77777777777779,bandpass_0.5-50,outlier_z-score,polynomial_d3,min-max,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_241,mlpmodel,ok,0.692929292929293,69.2929292929293,bandpass_0.5-50,outlier_z-score,stc,z-score,linear15,linear,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_242,mlpmodel,ok,0.703030303030303,70.3030303030303,bandpass_0.5-50,outlier_z-score,stc,z-score,cubic15,cubic,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_243,mlpmodel,ok,0.693939393939394,69.39393939393939,bandpass_0.5-50,outlier_z-score,stc,z-score,nearest15,nearest,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
Widar,widar_244,mlpmodel,ok,0.695959595959596,69.5959595959596,bandpass_0.5-50,outlier_z-score,stc,z-score,decimate15,decimate,SDP/test_wider/result/full_tests_new/widar_320_pipeline_optimized_mlpmodel_summary.csv
