half_window,full_window_frames,nominal_window_duration_ms,sample_index,file_name,frames,values,replaced_values,frames_with_any_replacement,frames_with_at_least_1pct_channels_replaced,absolute_change_sum,raw_total_variation,filtered_total_variation,raw_dynamic_peak_sum,filtered_dynamic_peak_sum,waveform_correlation,normalized_mae,replacement_run_count,replacement_rate,total_variation_retention,dynamic_peak_retention
5,11,55.0,14,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_14.npy,1000,270000,5217,948,715,7194.00441881869,188144.32712057483,178579.9438608879,1543.3187931557575,1527.1852595608761,0.9988226415936412,0.005954130916837097,4801,0.019322222222222223,0.9491646471298735,0.9895462080378794
5,11,55.0,15,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_15.npy,1000,270000,5677,957,740,7810.033933497141,181647.3476933292,170657.7405640761,1563.991395191593,1550.00866220327,0.9988268229444892,0.0064088336637228745,5231,0.021025925925925927,0.9395003160310021,0.9910595844508402
5,11,55.0,16,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_16.npy,1000,270000,4441,926,622,6522.559791300302,191438.05417539156,182982.70399858954,1664.7093030566684,1656.8397825024454,0.9990438619072953,0.005190056989260463,4119,0.01644814814814815,0.9558324481868407,0.9952727358826112
5,11,55.0,17,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_17.npy,1000,270000,4817,934,670,6736.805649101803,186172.28504575358,176998.1729002732,1707.7279699529035,1696.914762409397,0.9989699990171158,0.005647352845713914,4445,0.01784074074074074,0.9507224604176409,0.993668073760129
5,11,55.0,18,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_18.npy,1000,270000,5572,953,709,7509.164930382624,185103.17462064244,174687.22667153494,1495.4337497887764,1478.2457668381662,0.9988839430292984,0.00630973273210898,5159,0.020637037037037037,0.9437289610485917,0.9885063561304285
5,11,55.0,19,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_19.npy,1000,270000,5115,939,669,7320.549637602337,187094.54114981001,177185.95719848777,1594.4619930692852,1579.0602166516976,0.9988969849875898,0.006372039214179231,4732,0.018944444444444444,0.9470396950631058,0.990340455599108
5,11,55.0,20,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_01_20.npy,1000,270000,4487,941,642,6793.029038781252,194666.90400633932,185803.88476583755,1619.7234014666583,1597.1129153432707,0.9988783441142222,0.005869215077087229,4105,0.01661851851851852,0.9544708470823928,0.9860405263621469
5,11,55.0,21,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_01.npy,1000,270000,6938,970,810,8552.730994772977,172745.18139386753,160226.5308279139,1168.153343757705,1104.5315783507558,0.9989840317397616,0.006676115494119129,6402,0.025696296296296297,0.9275311156876179,0.9455364608191839
5,11,55.0,22,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_02.npy,1000,270000,7073,978,828,8218.559202957586,173595.04139783003,161415.42235233122,1187.4577767545757,1164.6891562757642,0.9990901287944524,0.006315726845939433,6543,0.026196296296296297,0.9298389000778736,0.9808257430920702
5,11,55.0,23,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_03.npy,1000,270000,7420,986,882,8752.248669983892,173067.82155808914,159870.56988343986,1100.52811486348,1078.8269042363272,0.9990517321929135,0.006511525596240778,6852,0.02748148148148148,0.9237452025695042,0.9802810938366215
5,11,55.0,24,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_04.npy,1000,270000,7176,982,835,8345.457628500128,168811.1605070987,156423.72919216292,1103.265760238938,1085.2007621920288,0.9990771733151885,0.0062327155502392055,6576,0.026577777777777777,0.926619595068687,0.9836258871634005
5,11,55.0,25,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_05.npy,1000,270000,7619,984,851,8773.618770589968,168789.9882174528,155814.62437938695,1158.3055590818303,1142.3211877186795,0.999052937777495,0.006635823931528986,7026,0.028218518518518518,0.9231271713737569,0.9862002118199094
5,11,55.0,26,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_06.npy,1000,270000,7554,987,874,8796.364872099293,174391.2452172639,161214.21074642334,1000.3509416305885,980.0531880861716,0.9990128554388327,0.0067214329433920835,6952,0.02797777777777778,0.9244398166064812,0.9797093672833144
5,11,55.0,27,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_07.npy,1000,270000,7094,986,824,8463.726136820267,173927.1379518293,161500.54720304732,1167.8555753713856,1149.0021677671434,0.9990740006711155,0.006843455405717668,6586,0.026274074074074075,0.9285528934982898,0.9838563877230738
5,11,55.0,28,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_02_08.npy,1000,270000,7042,986,848,8123.911526454614,171808.1611936577,159533.85488159014,1125.2497177465789,1105.680875430699,0.9991288756865141,0.006199829590363559,6587,0.02608148148148148,0.9285580718238857,0.9826093337263231
