variant,amplitude_max_abs_error,adjacent_phase_jump_early_mean_rad,adjacent_phase_jump_late_mean_rad,late_relative_rotation_mean_rad,late_relative_rotation_gt_pi_over_2,late_relative_rotation_gt_3pi_over_4,phase_channel_std,zscore_amplitude_channel_std,zscore_phase_to_amplitude_std_ratio,minmax_amplitude_channel_std,minmax_phase_to_amplitude_std_ratio,minmax_exact_zero_fraction,linear_cancellation_ratio_mean,linear_cancellation_ratio_p10,linear_cancellation_ratio_lt_0_5,linear_late_minus_early_ratio,cubic_cancellation_ratio_mean,cubic_cancellation_ratio_p10,cubic_cancellation_ratio_lt_0_5,cubic_late_minus_early_ratio,sample_index,length
robust_shared_first50,7.62939453125e-06,0.8673394322395325,0.8669491410255432,3.244819524184095e-08,0.0,0.0,1.8209617137908936,0.9999999999999994,1.8209617137908947,0.21002496123947476,8.670215687908618,0.0005450519502640096,0.9454154895531136,0.9157451004498557,0.0,8.980873793695832e-05,0.9954428861075469,0.9767831216344613,0.0,3.075605984514951e-05,32,1957
robust_window_limited,7.62939453125e-06,1.2360103130340576,1.2475574016571045,0.6167272329330444,0.16091954022988506,0.04597701149425287,1.7997697591781616,1.0000000000000002,1.7997697591781612,0.21002496831020182,8.569313323356607,0.0005450519502640096,0.8972603853496379,0.8528166206747787,0.06639414069153467,0.0004213448712233614,0.9854311866635224,0.9073414819955091,0.04442173394651678,0.002252028710145515,32,1957
robust_fullspan50,7.62939453125e-06,1.4490340948104858,1.6371076107025146,1.6095925569534302,0.5240580118938486,0.2507110452953482,1.8037022352218628,0.9999999999999996,1.8037022352218637,0.21002495263054766,8.588037814700682,0.0005564071992278431,0.8018317296757117,0.45005417395728353,0.12486231760631351,-0.053229040332791855,0.9030807886627967,0.5556412191215016,0.08033838641912223,-0.044562945950947896,32,1957
robust_first50,7.62939453125e-06,1.4785672426223755,1.669812798500061,1.6423348188400269,0.535975366100181,0.26566062571985993,1.8079668283462524,1.0000000000000002,1.807966828346252,0.21002495974032967,8.608342696894615,0.0005223414523363425,0.8060034528178333,0.46395701730628486,0.1159825129165957,-0.0709793018013728,0.9103894953914438,0.5673830342724909,0.07675012774655084,-0.07976232723212584,32,1957
no_calibration,3.814697265625e-06,0.799940824508667,0.7995197176933289,0.00021305134578142315,0.0,0.0,1.813299536705017,0.9999999999999996,1.813299536705018,0.18538187798535133,9.781428241051167,0.0007836551917156452,0.9529781113441567,0.9256590580998073,0.0,0.00013606690549350375,0.9961016516329384,0.9757089289745701,0.0,0.00018515753869075002,33,1588
linear_reference,7.62939453125e-06,0.11056726425886154,0.11052539199590683,0.7677469253540039,0.0,0.0,0.3120141327381134,0.9999999999999998,0.31201413273811346,0.18538186582251354,1.683088749558918,0.0006996921354603975,0.9994749223760041,0.9984475596801804,0.0,-2.080517587232933e-05,1.0010873078532043,0.9994738834945595,0.0,-6.93088565955069e-05,33,1588
common_only,0.0,0.7999399900436401,0.7995415925979614,0.0,0.0,0.0,1.7889598608016968,0.9999999999999999,1.788959860801697,0.1853818739668721,9.65013365395899,0.0006717044500419815,0.9529768514813469,0.9256559700257074,0.0,0.00013315308157535455,0.9961040065654299,0.9757060621893564,0.0,0.00018834236203546517,33,1588
detrend_first50_only,7.62939453125e-06,1.177154779434204,1.4077922105789185,1.3110605478286743,0.39048611714293985,0.16416225136801876,1.8210217952728271,0.9999999999999998,1.8210217952728276,0.18538188291169744,9.823083931778978,0.0007136859781696054,0.8268433295648695,0.482492875342466,0.10551357402742793,-0.06071017693542535,0.9110082745253755,0.5740775311737567,0.07283795130142737,-0.05221185442447385,33,1588
detrend_fullspan50_only,7.62939453125e-06,1.5510467290878296,1.586650013923645,1.5990628004074097,0.5097715625814296,0.2606039549494774,1.8118594884872437,1.0000000000000002,1.8118594884872432,0.18538187540694828,9.773660367335639,0.0006856982927511895,0.8046986911979921,0.4506448736901144,0.12250209907640638,-0.0038018863843668482,0.9098149101587093,0.5679856697093205,0.07294990204310103,0.00257626871829153,33,1588
robust_shared_first50,7.62939453125e-06,0.7999399304389954,0.7995415925979614,3.3081622774489006e-08,0.0,0.0,1.814200520515442,0.9999999999999998,1.8142005205154423,0.185381876300174,9.786288480422177,0.0006856982927511895,0.9529768517125244,0.9256559124852685,0.0,0.0001331519337476328,0.9961040068083741,0.9757061288277612,0.0,0.0001883412566204834,33,1588
robust_window_limited,7.62939453125e-06,1.2273002862930298,1.2398362159729004,0.8504778146743774,0.27586206896551724,0.1839080459770115,1.822792649269104,0.9999999999999999,1.8227926492691042,0.1853818890112505,9.832636073518929,0.0007276798208788133,0.8652882672001652,0.5705130049925933,0.06551917156451162,-0.0017199973971764315,0.9453312413472401,0.660382688325183,0.05082563671984327,6.644944510192374e-06,33,1588
robust_fullspan50,7.62939453125e-06,1.55572509765625,1.5877635478973389,1.5715529918670654,0.49552679579605663,0.25214974376791455,1.7975844144821167,0.9999999999999999,1.797584414482117,0.1853818800770638,9.696656511061683,0.0007556675062972292,0.8040999833803957,0.44949028245196443,0.12216624685138538,-0.003889142135123591,0.9101006208926965,0.5629645094667535,0.07555275678701372,-0.003029685418099781,33,1588
robust_first50,7.62939453125e-06,1.2175356149673462,1.579500675201416,1.5484274625778198,0.47158284837430153,0.2499782854164857,1.8110971450805664,0.9999999999999998,1.8110971450805669,0.18538187486835586,9.769548109094647,0.0006996921354603975,0.8000275535693268,0.43781512916055587,0.12706409179960818,-0.09239925340583688,0.8947673051002287,0.5442554446568325,0.08593618807724601,-0.07040077219525154,33,1588
no_calibration,3.814697265625e-06,0.8627942204475403,0.860705554485321,6.24825042905286e-05,0.0,0.0,1.8134775161743164,1.0,1.8134775161743164,0.21138824398144848,8.578894843052236,0.0006207966890843249,0.9453518315815932,0.9149317080368427,0.0,0.000302415291399738,0.9951350125358781,0.9735314237842148,0.0,4.761084938009752e-05,34,1933
linear_reference,7.62939453125e-06,0.10913676768541336,0.1099265068769455,0.8279404640197754,0.0,0.0,0.319614440202713,0.9999999999999997,0.3196144402027131,0.21138825277176745,1.511978248610606,0.0005633155141691096,0.9995518241139882,0.9986134175246306,0.0,-7.786228898853942e-06,1.0013719846288482,0.9997655502824578,0.0,1.368372778109972e-05,34,1933
common_only,0.0,0.8627946972846985,0.8607149124145508,0.0,0.0,0.0,1.81456458568573,0.9999999999999997,1.8145645856857306,0.2113882403404332,8.584037516767436,0.0005748117491521527,0.9453520479715304,0.9149337778276776,0.0,0.000302872275889432,0.9951352531739204,0.9735346034892214,0.0,4.8577020425932815e-05,34,1933
detrend_first50_only,7.62939453125e-06,0.8999976515769958,1.4419100284576416,1.5832493305206299,0.5140524975607434,0.26286856571714146,1.815481424331665,1.0,1.815481424331665,0.21138823014892827,8.588375157181709,0.0005633155141691096,0.9067205004825941,0.6974582153187237,0.048146232108984305,-0.11917299687088834,0.9821272662133641,0.8005611274629508,0.025360694372592977,-0.0744711313410612,34,1933
detrend_fullspan50_only,7.62939453125e-06,1.265475869178772,1.482262372970581,1.4599334001541138,0.45505818519311775,0.22790985459651128,1.8112589120864868,1.0000000000000002,1.8112589120864864,0.2113882517127138,8.568399130090112,0.0005748117491521527,0.8242378914295471,0.5221080358808472,0.09194688739437834,-0.04528251534618977,0.9184012244915476,0.6308002984635662,0.0541242743001667,-0.03019985267239167,34,1933
robust_shared_first50,7.62939453125e-06,0.8627946972846985,0.8607149124145508,3.203673415441699e-08,0.0,0.0,1.807199239730835,0.9999999999999999,1.8071992397308352,0.21138822721149905,8.549195305577204,0.0005633155141691096,0.945352047969012,0.9149337469746275,0.0,0.00030287149647778566,0.9951352531657831,0.9735346280045956,0.0,4.857594615237382e-05,34,1933
robust_window_limited,7.62939453125e-06,0.8327212929725647,0.8205564022064209,0.2780526280403137,0.06896551724137931,0.0,1.8091564178466797,1.0,1.8091564178466797,0.21138825319817195,8.55845294369614,0.0005518192791860666,0.9535078041407825,0.9260054622170549,0.00013795481979651664,0.001270284620103146,1.0073219902448087,0.9695482890751793,4.5984939932172214e-05,0.0001427583718041081,34,1933
robust_fullspan50,7.62939453125e-06,1.2577295303344727,1.4902406930923462,1.4092822074890137,0.439304157445087,0.23052759334618406,1.8116506338119507,0.9999999999999999,1.811650633811951,0.2113882267851961,8.570253231997043,0.0005518192791860666,0.8260266484647698,0.49990902239215124,0.1000287405874576,-0.03341983790856906,0.9193091332039725,0.6089819739401768,0.06375811921595677,-0.0057978145666255365,34,1933
robust_first50,7.62939453125e-06,0.7350385189056396,1.4626895189285278,1.7290695905685425,0.5799005259275124,0.3219104733347612,1.7930711507797241,1.0,1.7930711507797241,0.21138824602007736,8.482359755279017,0.0005633155141691096,0.9090201934939405,0.7205637930899197,0.04040926596539633,-0.15991468535061315,0.990558474883386,0.8318923560959844,0.01755475081910674,-0.1010047390035147,34,1933
no_calibration,3.814697265625e-06,0.8601570129394531,0.8599405884742737,9.182663052342832e-05,0.0,0.0,1.8136464357376099,0.9999999999999994,1.813646435737611,0.2425237922466099,7.478220668318623,0.0009842892296043914,0.9466776853217538,0.9178998959763229,0.0,-1.1934768234023174e-05,0.9959867874700419,0.9779831321716377,0.0,-2.8067715234114665e-05,35,1174
linear_reference,7.62939453125e-06,0.10874515026807785,0.10884013026952744,0.8265202641487122,0.0,0.0,0.31904593110084534,1.0,0.31904593110084534,0.2425237910330765,1.3155242615242329,0.0009653605905735377,0.9995460467149128,0.9987336386502893,0.0,-1.1731209363929906e-06,1.0014326737358152,0.9996728304186908,0.0,3.0400698510790747e-05,35,1174
common_only,0.0,0.8601568937301636,0.859944760799408,0.0,0.0,0.0,1.8027572631835938,0.9999999999999997,1.8027572631835944,0.24252379683526015,7.433321128516547,0.0009275033125118304,0.9466775098437722,0.9178984593021159,0.0,-1.2123661370155858e-05,0.9959870603812855,0.9779886079200699,0.0,-2.655962727193817e-05,35,1174
detrend_first50_only,7.62939453125e-06,0.8783562779426575,1.1407709121704102,1.3067359924316406,0.3379231885763603,0.16040955631399317,1.8139314651489258,1.0000000000000002,1.8139314651489253,0.24252379566315704,7.479395826660686,0.0009275033125118304,0.9221998645655104,0.7586172337766326,0.02123793299261783,-0.0514914016705188,0.9878558046741445,0.8635548697904877,0.005129661177361348,-0.023033856853169277,35,1174
detrend_fullspan50_only,7.62939453125e-06,1.4015921354293823,1.5282574892044067,1.5213489532470703,0.471382056412067,0.2409085559609274,1.8163018226623535,1.0000000000000002,1.816301822662353,0.24252377789076895,7.489170086573545,0.0008707173954192694,0.8228161886658478,0.493880622225285,0.10238500851788757,-0.02191434146880189,0.9188173979506744,0.5943339398038353,0.06640166572023472,-0.011055557212577893,35,1174
robust_shared_first50,7.62939453125e-06,0.8601568341255188,0.859944760799408,3.2166305174996523e-08,0.0,0.0,1.813292384147644,0.9999999999999999,1.8132923841476443,0.2425237882036724,7.47676092963233,0.0009464319515426841,0.9466775101462663,0.9178985006804721,0.0,-1.2123308737121974e-05,0.9959870607781448,0.9779885462340354,0.0,-2.655919174943122e-05,35,1174
robust_window_limited,7.62939453125e-06,0.9352318644523621,0.9354108572006226,0.4115804135799408,0.12643678160919541,0.05747126436781609,1.8056319952011108,0.9999999999999999,1.805631995201111,0.24252378669811342,7.4451748415453745,0.0009275033125118304,0.9418305124484857,0.9034833707767631,0.0,-2.549272136131986e-05,0.9951910478164095,0.9667067858424049,0.0,-0.0004609360927477768,35,1174
robust_fullspan50,7.62939453125e-06,1.4053508043289185,1.5900492668151855,1.608096957206726,0.5058648150327567,0.26326938919618686,1.8075196743011475,0.9999999999999997,1.8075196743011481,0.24252380120034844,7.452957876113606,0.0008707173954192694,0.8111043406342426,0.4648563843515793,0.11565398447851599,-0.039347684946410166,0.9107217396622324,0.5743468299961906,0.07385954949839106,-0.027068962333197777,35,1174
robust_first50,7.62939453125e-06,0.9047794938087463,1.051534652709961,1.1348631381988525,0.2724490996822408,0.12729983131301242,1.7827208042144775,1.0,1.7827208042144775,0.24252379578877983,7.3507046944255094,0.0009275033125118304,0.9081754869324675,0.7361889116221944,0.04480408858603067,-0.05299872844371645,0.9646747411800874,0.8319915375125128,0.027844028014385767,-0.04218842039150961,35,1174
no_calibration,3.814697265625e-06,0.8646039962768555,0.8648219704627991,0.00011999469279544428,0.0,0.0,1.8128662109375,0.9999999999999997,1.8128662109375007,0.25017863685652886,7.246287028005245,0.0005824372759856631,0.945968763457898,0.917012711195723,0.0,-0.0001330774154769676,0.9957757979403699,0.9780993203996298,0.0,-0.00011645800849835464,36,1984
linear_reference,7.62939453125e-06,0.11352477967739105,0.11468497663736343,0.8301517963409424,0.0,0.0,0.3336023986339569,0.9999999999999998,0.33360239863395696,0.25017863527697887,1.3334567848474255,0.0005600358422939068,0.9995235297630376,0.9985750062894434,0.0,7.715263293794905e-06,1.0014835651398717,0.9997859974183025,0.0,4.058725701883148e-05,36,1984
common_only,0.0,0.86460280418396,0.8648349046707153,0.0,0.0,0.0,1.821048378944397,0.9999999999999993,1.821048378944398,0.2501786315496911,7.278992484946484,0.000571236559139785,0.9459698329956989,0.9170138075087645,0.0,-0.0001313150613591052,0.9957787254207466,0.9781073356128661,0.0,-0.00011119150522520549,36,1984
detrend_first50_only,7.62939453125e-06,0.9736125469207764,1.6113020181655884,1.5806654691696167,0.5004171301446051,0.24742769744160178,1.8156720399856567,0.9999999999999999,1.815672039985657,0.2501786538770614,7.257501836579086,0.0005488351254480287,0.8159922003777372,0.45198490561272503,0.11696908602150538,-0.0843404303372719,0.9165694715469933,0.5630980232046902,0.08373655913978495,-0.0389807260240691,36,1984
detrend_fullspan50_only,7.62939453125e-06,1.4271910190582275,1.5178916454315186,1.5489678382873535,0.5057239525398591,0.2381581386725992,1.8120886087417603,0.9999999999999998,1.8120886087417607,0.25017861834246297,7.243179376189693,0.0005376344086021505,0.838422102068095,0.5514369304833627,0.08341173835125448,-0.042286818463114884,0.9445722567493819,0.6399964276208088,0.055085125448028675,-0.047827770707775996,36,1984
robust_shared_first50,7.62939453125e-06,0.86460280418396,0.8648349046707153,3.348341337527927e-08,0.0,0.0,1.814424991607666,0.9999999999999996,1.814424991607667,0.25017863852914135,7.25251765008833,0.0005488351254480287,0.9459698328641108,0.9170138039588616,0.0,-0.0001313141299569276,0.9957787253165017,0.9781073180146843,0.0,-0.00011119056427644214,36,1984
robust_window_limited,7.62939453125e-06,0.9751545190811157,0.9780189990997314,0.20614108443260193,0.034482758620689655,0.0,1.8071632385253906,1.0,1.8071632385253906,0.25017864542559004,7.223491179477548,0.0005488351254480287,0.9317356698707964,0.9001010004246478,0.0,-0.0005996422530550882,0.9971838727998258,0.9620595128421136,0.0,0.00013538515729516476,36,1984
robust_fullspan50,7.62939453125e-06,1.445285439491272,1.5582042932510376,1.549719214439392,0.485585836114201,0.23794957360029662,1.8038280010223389,0.9999999999999994,1.80382800102234,0.250178629181486,7.210160224012563,0.0005488351254480287,0.8266465232597026,0.5223877272062363,0.09192428315412186,-0.05315922233352288,0.9325050055721072,0.6214980283772081,0.06164874551971326,-0.054720587478293115,36,1984
robust_first50,7.62939453125e-06,1.1225732564926147,1.6184557676315308,1.4296505451202393,0.4378476084538376,0.1664117538005191,1.8108956813812256,0.9999999999999997,1.8108956813812263,0.250178623514406,7.238410923933111,0.0005152329749103943,0.8392357579139437,0.5714331001643138,0.07101254480286738,-0.11655050987681603,0.9347864599143766,0.6947120145273452,0.025660842293906812,-0.0770119124187908,36,1984
no_calibration,3.814697265625e-06,0.7942339181900024,0.7906865477561951,3.5010922147193924e-05,0.0,0.0,1.8128408193588257,1.0,1.8128408193588257,0.20362051279941018,8.903036312184737,0.0005703524347592144,0.9560919388661547,0.9337404890505174,0.0,0.00033990578041531716,0.9971678804735531,0.9806887751590241,0.0,9.350645241001931e-05,37,2065
linear_reference,7.62939453125e-06,0.11683091521263123,0.11434471607208252,0.7533463835716248,0.0,0.0,0.352630615234375,0.9999999999999997,0.3526306152343751,0.20362051550276528,1.7318029785146383,0.0005273069679849341,0.9994250636706749,0.9983626205517653,0.0,3.810176865959303e-05,1.001180246734042,0.9995862693307257,0.0,1.133818143528309e-05,37,2065
common_only,0.0,0.7942336201667786,0.7906835675239563,0.0,0.0,0.0,1.8151445388793945,1.0,1.8151445388793945,0.20362050205849774,8.914350571426866,0.000516545601291364,0.9560918471612053,0.9337407151199749,0.0,0.0003404150894068536,0.9971677253718757,0.9806881397670459,0.0,9.37390370291391e-05,37,2065
detrend_first50_only,7.62939453125e-06,0.7937533855438232,1.209338665008545,1.227509617805481,0.3686625679408358,0.14029225697228906,1.8211352825164795,0.9999999999999998,1.82113528251648,0.20362050688098188,8.943771481626605,0.0004950228679042239,0.9106738226342,0.7498174716414795,0.02737691686844229,-0.09298499092303769,0.9667013129098014,0.8124682662101048,0.021425881086898035,-0.06307594179229514,37,2065
detrend_fullspan50_only,7.62939453125e-06,1.3887381553649902,1.5959274768829346,1.5854160785675049,0.49859663191659986,0.2928138643856366,1.8140051364898682,1.0,1.8140051364898682,0.20362051521036445,8.908754280558533,0.0005273069679849341,0.8035351161027754,0.4633426095872294,0.12089319343556632,-0.03886809661462687,0.911534333577102,0.573774591945321,0.07073446327683616,-0.021468971750450483,37,2065
robust_shared_first50,7.62939453125e-06,0.7942336201667786,0.7906835675239563,3.3253765963081605e-08,0.0,0.0,1.8156150579452515,0.9999999999999998,1.815615057945252,0.2036205089246778,8.91666103544056,0.0005488297013720743,0.9560918470580347,0.9337406882150443,0.0,0.0003404151421787516,0.9971677252365374,0.9806881419632231,0.0,9.37390103050717e-05,37,2065
robust_window_limited,7.62939453125e-06,0.7866509556770325,0.7827147841453552,0.0232184249907732,0.0,0.0,1.8128257989883423,1.0,1.8128257989883423,0.20362051582218305,8.902962413529293,0.000516545601291364,0.9564911887288784,0.9340827295947894,0.0,0.0003515800962312632,0.9963806338723237,0.9777899093536918,0.0,4.081899980190595e-05,37,2065
robust_fullspan50,7.62939453125e-06,1.3482729196548462,1.4712995290756226,1.4726531505584717,0.45103804686803883,0.2115967210193353,1.823661208152771,1.0,1.823661208152771,0.2036205071793132,8.956176533568941,0.000516545601291364,0.8056350793867905,0.4546101511231194,0.13035243475921443,-0.06642632645992941,0.9081254870307611,0.5567580319395202,0.07287597524885661,-0.07261224645774977,37,2065
robust_first50,7.62939453125e-06,0.7540555596351624,0.7464504241943359,0.7487223744392395,0.1156776263031275,0.03174284950547982,1.8098399639129639,0.9999999999999998,1.8098399639129643,0.20362051750317436,8.888298616001451,0.0005273069679849341,0.9485181663097232,0.870401198296623,0.0,-0.01980523094652309,0.9761974276135259,0.8801998661683512,0.0,-0.03490239500724501,37,2065
no_calibration,3.814697265625e-06,0.868857204914093,0.8806604743003845,0.00021152653789613396,0.0,0.0,1.8115805387496948,0.9999999999999999,1.811580538749695,0.17309359928920318,10.465901374682971,0.0016001306229079925,0.9446538907035852,0.9117045293367918,0.0,-0.0008402394989061035,0.9954883836342379,0.969623836702851,0.0,0.0002617550965804405,38,1361
linear_reference,7.62939453125e-06,0.13053067028522491,0.13164888322353363,0.8428170680999756,0.0,0.0,0.3639993667602539,1.0,0.3639993667602539,0.17309358849614298,2.1029049655895538,0.0011266225814352193,0.9991543002772012,0.9977948343939694,0.0,-2.8465638466479426e-05,1.0012458081116822,0.9991986585833847,0.0,1.8497801169470307e-05,38,1361
common_only,0.0,0.8688579201698303,0.8806418776512146,0.0,0.0,0.0,1.8194645643234253,1.0,1.8194645643234253,0.1730935892829466,10.511449741499359,0.0010286554004408524,0.9446524112518949,0.9117052916723908,0.0,-0.0008427958412294823,0.9954875029575138,0.9696263465163966,0.0,0.0002604299586719261,38,1361
detrend_first50_only,7.62939453125e-06,1.1558881998062134,1.4262250661849976,1.4323097467422485,0.42592968221771466,0.21250845165652468,1.8126100301742554,1.0,1.8126100301742554,0.1730935927080544,10.471849372445956,0.0010939668544370968,0.8468282664593471,0.5720220710789163,0.07558168013715405,-0.07753864260541454,0.9358478135691684,0.6531052909054056,0.04602824720385337,-0.05149160920250251,38,1361
detrend_fullspan50_only,7.62939453125e-06,1.476199746131897,1.5571540594100952,1.5711731910705566,0.5044624746450305,0.2508451656524679,1.8154408931732178,0.9999999999999997,1.8154408931732184,0.1730935896814914,10.488204078000814,0.0012245897624295861,0.8072294000041421,0.4534844036611984,0.12105477998203935,-0.02757381986402918,0.9144281990351295,0.5588348302407646,0.07804718752551229,-0.027733976844613206,38,1361
robust_shared_first50,7.62939453125e-06,0.8688579201698303,0.8806418776512146,3.1795746480156595e-08,0.0,0.0,1.8210335969924927,1.0000000000000002,1.8210335969924922,0.1730935956158761,10.520514005808012,0.0010449832639399135,0.9446524111721113,0.9117052907187359,0.0,-0.0008427956183058027,0.9954875028102316,0.9696262752569075,0.0,0.0002604300695865369,38,1361
robust_window_limited,7.62939453125e-06,1.1948479413986206,1.2132271528244019,0.7573328614234924,0.25287356321839083,0.10344827586206896,1.7802026271820068,0.9999999999999999,1.780202627182007,0.17309359248082654,10.284624645358832,0.0012245897624295861,0.8917713363543464,0.6985313838593059,0.0022532451628704386,-0.0022414695743490087,0.9616335273398477,0.7995032959028257,0.0008490489019511797,-0.0016387750177112581,38,1361
robust_fullspan50,7.62939453125e-06,1.4764728546142578,1.5444484949111938,1.527443289756775,0.4874239350912779,0.23005409060175794,1.8055696487426758,0.9999999999999998,1.8055696487426762,0.17309358485032816,10.431176004032322,0.0009796718099436689,0.8150681966855051,0.47892930425901575,0.10869458731325006,-0.013098104132936328,0.9225927779034505,0.5818140985331758,0.06986692791248265,-0.008545205881819729,38,1361
robust_first50,7.62939453125e-06,1.1099436283111572,1.4902757406234741,1.5580782890319824,0.4634888438133874,0.21470588235294116,1.8049554824829102,0.9999999999999999,1.8049554824829104,0.1730935928184489,10.427627349419325,0.0008980324924483631,0.8589264133528749,0.5906413780920009,0.06465833945628215,-0.0769670563250957,0.9469665302821839,0.6898618736926007,0.04488529675891909,-0.047212221175383484,38,1361
no_calibration,3.814697265625e-06,0.7862131595611572,0.7920200824737549,0.00015856107347644866,0.0,0.0,1.812898874282837,0.9999999999999997,1.8128988742828376,0.18450651226179499,9.825663344123743,0.0007722452743199631,0.9554086978198492,0.9301486793298867,0.0,-0.00039044828147738464,0.9964673550760117,0.979177838474479,0.0,0.00012006640108730426,39,1928
linear_reference,7.62939453125e-06,0.12949056923389435,0.12034182250499725,0.7554877996444702,0.0,0.0,0.3560895621776581,1.0000000000000002,0.356089562177658,0.1845065044278567,1.9299566878786731,0.0006339326878745966,0.9993002397062503,0.9979180513675657,0.0,0.00025535141067589695,1.0012316769946885,0.9995225628221286,0.0,-9.660383243570436e-06,39,1928
common_only,0.0,0.7862100601196289,0.7920597791671753,0.0,0.0,0.0,1.7987596988677979,0.9999999999999998,1.7987596988677983,0.18450651491880765,9.749030811510067,0.0005878284923928077,0.9554057281787266,0.9301450481294594,0.0,-0.00039565144979913924,0.99646604078509,0.9791692401265458,0.0,0.00011939608075395292,39,1928
detrend_first50_only,7.62939453125e-06,1.1983684301376343,1.6040817499160767,1.6600215435028076,0.5228692707588115,0.2866409119091906,1.813472867012024,0.9999999999999997,1.8134728670120246,0.18450651023978015,9.82877441373358,0.000714615029967727,0.8175342586080885,0.4769611709913542,0.1105232826187183,-0.03874047451129614,0.9176626561833594,0.565928132983841,0.07784693407100046,0.0016677684925550107,39,1928
detrend_fullspan50_only,7.62939453125e-06,1.5424983501434326,1.630799651145935,1.6357226371765137,0.5279248342633662,0.28804788477130727,1.8152670860290527,1.0000000000000002,1.8152670860290523,0.18450651326493153,9.83849867360793,0.0006685108344859382,0.7930144496125682,0.4370831044340973,0.1332526509912402,-0.041418338669098276,0.8947086336141616,0.5047369271496933,0.09823651452282157,-0.04136365364767336,39,1928
robust_shared_first50,7.62939453125e-06,0.7862100601196289,0.7920597791671753,3.288070260509812e-08,0.0,0.0,1.8089762926101685,0.9999999999999999,1.8089762926101687,0.18450650905472762,9.80440365967575,0.0006224066390041493,0.9554057284244307,0.9301450019095647,0.0,-0.0003956509672259356,0.9964660410137111,0.9791692098128622,0.0,0.00011939686869333332,39,1928
robust_window_limited,7.62939453125e-06,1.0626896619796753,1.0639363527297974,0.6558992862701416,0.1839080459770115,0.04597701149425287,1.7973649501800537,1.0000000000000002,1.7973649501800533,0.1845065071008239,9.741471877725594,0.0006108805901337022,0.9024258842184399,0.75133552443255,0.06768095896726602,0.004045287765003791,0.980999778211649,0.8152532546021046,0.06675887505763024,0.005813696807194346,39,1928
robust_fullspan50,7.62939453125e-06,1.5089865922927856,1.6186354160308838,1.6391479969024658,0.5302141460390137,0.2829923212667525,1.8096469640731812,0.9999999999999998,1.8096469640731816,0.1845065104580693,9.808038532518012,0.0006569847856154911,0.8047764740210028,0.46487881849690155,0.11928307976025819,-0.022909322660960463,0.9092527312559042,0.5632681744253015,0.0774896265560166,-0.013082271828278369,39,1928
robust_first50,7.62939453125e-06,1.1106711626052856,1.541395664215088,1.5489941835403442,0.4821147517527543,0.2590499356131063,1.822487711906433,1.0,1.822487711906433,0.1845065159261277,9.877633333210392,0.0006108805901337022,0.8406802966883693,0.514460983466528,0.0965076071922545,-0.04635423731273336,0.9287557901915001,0.6076471354857637,0.07035500230520977,-0.006163577362296779,39,1928
no_calibration,3.814697265625e-06,0.7839010953903198,0.792794406414032,0.00017230361117981374,0.0,0.0,1.8129816055297852,1.0,1.8129816055297852,0.18904548312104288,9.59018737500838,0.00046198086079291,0.9544978354872447,0.9286671303113007,0.0,-0.0010435641115801308,0.9956247841415636,0.9744135317057446,0.0,-0.0002442940566770302,40,2357
linear_reference,7.62939453125e-06,0.11434520035982132,0.11681021749973297,0.7575039863586426,0.0,0.0,0.33002886176109314,0.9999999999999996,0.3300288617610933,0.18904547599220298,1.7457643989042346,0.0004336963182953849,0.9993792243783678,0.998144717334703,0.0,-3.8327128113913034e-05,1.0010095388410436,0.9994982358374334,0.0,1.7599054200179154e-05,40,2357
common_only,0.0,0.783904492855072,0.7928447127342224,0.0,0.0,0.0,1.795984148979187,0.9999999999999996,1.795984148979188,0.1890454896621018,9.500275051202294,0.0004525526799604016,0.9544949093779779,0.9286646408919251,0.0,-0.0010486518897012687,0.995624284598558,0.9744064505093474,0.0,-0.0002449146719086803,40,2357
detrend_first50_only,7.62939453125e-06,1.0349602699279785,1.63076913356781,1.5012221336364746,0.4723962297289386,0.21661495228616592,1.812482476234436,0.9999999999999998,1.8124824762344365,0.18904548348629352,9.587547096124345,0.0004431244991278933,0.8263041795312281,0.4765232335289242,0.11187479375854428,-0.14071188095915654,0.9194787717693275,0.5914093211687406,0.07114505256210814,-0.1068549307274188,40,2357
detrend_fullspan50_only,7.62939453125e-06,1.5463627576828003,1.5148614645004272,1.5087231397628784,0.47001541673984737,0.22506488691138302,1.8111399412155151,1.0,1.8111399412155151,0.18904548512802355,9.58044536207248,0.0004431244991278933,0.8108078902855861,0.4660562305610743,0.11509923160326214,0.0016601648557291737,0.917669893701621,0.5816872558042986,0.0732286805260925,0.004876893557081541,40,2357
robust_shared_first50,7.62939453125e-06,0.783904492855072,0.7928447127342224,3.3465745730154595e-08,0.0,0.0,1.8157603740692139,0.9999999999999997,1.8157603740692145,0.18904548206062888,9.60488637060832,0.0004431244991278933,0.9544949095425901,0.9286645920351432,0.0,-0.0010486517756337355,0.9956242848245649,0.9744064979696232,0.0,-0.00024491459049813535,40,2357
robust_window_limited,7.62939453125e-06,0.6964033246040344,0.6938449740409851,0.5549393892288208,0.11494252873563218,0.06896551724137931,1.8220964670181274,1.0,1.8220964670181274,0.1890454801265311,9.63840270499231,0.0004525526799604016,0.9562082401909187,0.8905549137545841,0.0,0.00022167938318873315,0.9890651391032884,0.9272516192001015,0.0,0.00020637166309334098,40,2357
